,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,burst_length_pos1,burst_n_pos1,burst_per_cell_per_sec_pos1,ISI_pos1,control,genotype_2,activity_pos2,freq_pos2,burst_length_pos2,burst_n_pos2,burst_per_cell_per_sec_pos2,ISI_pos2,activity_pos3,freq_pos3,burst_length_pos3,burst_n_pos3,burst_per_cell_per_sec_pos3,ISI_pos3
1255,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean18,0.1,9600,500,4,2,n,5,0,8400,9600,0.4833333333333333,58,120.0,,1.2439024390243902,,,,,0.6,0.5996621621621622,,,,,n,wt,0.4833333333333333,1.2439024390243902,,,,,,,,,,
1256,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean18,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.6,0.5996621621621622,,,,,n,wt,0.4833333333333333,1.2439024390243902,,,,,0,,,,,
1257,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean19,0.1,3600,500,4,1,n,0,0,2400,3600,1.1916666666666667,143,120.0,,1.2326388888888888,,,,,1.1916666666666667,1.2326388888888888,,,,,n,wt,,,,,,,,,,,,
1258,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean19,0.1,9600,500,4,2,n,5,0,8400,9600,0.008333333333333333,1,120.0,,,,,,,1.1916666666666667,1.2326388888888888,,,,,n,wt,0.008333333333333333,,,,,,,,,,,
1259,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean19,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,1.1916666666666667,1.2326388888888888,,,,,n,wt,0.008333333333333333,,,,,,0,,,,,
1260,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean2,0.1,3600,500,4,1,n,0,0,2400,3600,0.19999999999999998,24,120.0,,0.4716981132075471,11.0,21.200000000000003,1.0,0.008333333333333333,0.19999999999999998,0.4716981132075471,21.200000000000003,1.0,0.008333333333333333,,n,wt,,,,,,,,,,,,
1261,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean2,0.1,9600,500,4,2,n,5,0,8400,9600,0.23333333333333334,28,120.0,,0.634441087613293,22.0,33.1,1.0,0.008333333333333333,0.19999999999999998,0.4716981132075471,21.200000000000003,1.0,0.008333333333333333,,n,wt,0.23333333333333334,0.634441087613293,33.1,1.0,0.008333333333333333,,,,,,,
1262,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean2,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.19999999999999998,0.4716981132075471,21.200000000000003,1.0,0.008333333333333333,,n,wt,0.23333333333333334,0.634441087613293,33.1,1.0,0.008333333333333333,,0,,,,,
1263,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean20,0.1,3600,500,4,1,n,0,0,2400,3600,0.35000000000000003,42,120.0,4.2,0.3876139681296994,17.0,42.800000000000004,2.0,0.016666666666666666,0.35000000000000003,0.3876139681296994,42.800000000000004,2.0,0.016666666666666666,4.2,n,wt,,,,,,,,,,,,
1264,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean20,0.1,9600,500,4,2,n,5,0,8400,9600,0.2833333333333333,34,120.0,,0.9537572254335259,34.0,34.6,1.0,0.008333333333333333,0.35000000000000003,0.3876139681296994,42.800000000000004,2.0,0.016666666666666666,4.2,n,wt,0.2833333333333333,0.9537572254335259,34.6,1.0,0.008333333333333333,,,,,,,
1265,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean20,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.35000000000000003,0.3876139681296994,42.800000000000004,2.0,0.016666666666666666,4.2,n,wt,0.2833333333333333,0.9537572254335259,34.6,1.0,0.008333333333333333,,0,,,,,
1266,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean21,0.1,3600,500,4,1,n,0,0,2400,3600,0.35833333333333334,43,120.0,,0.36417322834645666,,,,,0.35833333333333334,0.36417322834645666,,,,,n,wt,,,,,,,,,,,,
1267,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean21,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.35833333333333334,0.36417322834645666,,,,,n,wt,0,,,,,,,,,,,
1268,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean21,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.35833333333333334,0.36417322834645666,,,,,n,wt,0,,,,,,0,,,,,
1269,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean22,0.1,3600,500,4,1,n,0,0,2400,3600,0.425,51,120.0,,0.4402515723270439,,,,,0.425,0.4402515723270439,,,,,n,wt,,,,,,,,,,,,
1270,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean22,0.1,9600,500,4,2,n,5,0,8400,9600,0.075,9,120.0,,,,,,,0.425,0.4402515723270439,,,,,n,wt,0.075,,,,,,,,,,,
1271,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean22,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.425,0.4402515723270439,,,,,n,wt,0.075,,,,,,0,,,,,
1272,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean23,0.1,3600,500,4,1,n,0,0,2400,3600,0.26666666666666666,32,120.0,3.9000000000000004,0.3379787503875095,10.0,26.650000000000002,2.0,0.016666666666666666,0.26666666666666666,0.3379787503875095,26.650000000000002,2.0,0.016666666666666666,3.9000000000000004,n,wt,,,,,,,,,,,,
1273,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean23,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.26666666666666666,0.3379787503875095,26.650000000000002,2.0,0.016666666666666666,3.9000000000000004,n,wt,0,,,,,,,,,,,
1274,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean23,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.26666666666666666,0.3379787503875095,26.650000000000002,2.0,0.016666666666666666,3.9000000000000004,n,wt,0,,,,,,0,,,,,
1275,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean24,0.1,3600,500,4,1,n,0,0,2400,3600,0.9833333333333333,118,120.0,,0.9790794979079499,,,,,0.9833333333333333,0.9790794979079499,,,,,n,wt,,,,,,,,,,,,
1276,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean24,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.9833333333333333,0.9790794979079499,,,,,n,wt,0,,,,,,,,,,,
1277,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean24,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.9833333333333333,0.9790794979079499,,,,,n,wt,0,,,,,,0,,,,,
1278,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean25,0.1,3600,500,4,1,n,0,0,2400,3600,0.26666666666666666,32,120.0,24.6,0.6904761904761905,15.0,21.0,2.0,0.016666666666666666,0.26666666666666666,0.6904761904761905,21.0,2.0,0.016666666666666666,24.6,n,wt,,,,,,,,,,,,
1279,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean25,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.26666666666666666,0.6904761904761905,21.0,2.0,0.016666666666666666,24.6,n,wt,0,,,,,,,,,,,
1280,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean25,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.26666666666666666,0.6904761904761905,21.0,2.0,0.016666666666666666,24.6,n,wt,0,,,,,,0,,,,,
1281,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean26,0.1,3600,500,4,1,n,0,0,2400,3600,0.49166666666666664,59,120.0,,0.593654042988741,,,,,0.49166666666666664,0.593654042988741,,,,,n,wt,,,,,,,,,,,,
1282,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean26,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.49166666666666664,0.593654042988741,,,,,n,wt,0,,,,,,,,,,,
1283,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean26,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.49166666666666664,0.593654042988741,,,,,n,wt,0,,,,,,0,,,,,
1284,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean27,0.1,3600,500,4,1,n,0,0,2400,3600,0.3333333333333333,40,120.0,,0.6695464362850971,,,,,0.3333333333333333,0.6695464362850971,,,,,n,wt,,,,,,,,,,,,
1285,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean27,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.3333333333333333,0.6695464362850971,,,,,n,wt,0,,,,,,,,,,,
1286,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean27,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.3333333333333333,0.6695464362850971,,,,,n,wt,0,,,,,,0,,,,,
1287,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean28,0.1,3600,500,4,1,n,0,0,2400,3600,1.0166666666666666,122,120.0,,1.021097046413502,,,,,1.0166666666666666,1.021097046413502,,,,,n,wt,,,,,,,,,,,,
1288,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean28,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,1.0166666666666666,1.021097046413502,,,,,n,wt,0,,,,,,,,,,,
1289,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean28,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,1.0166666666666666,1.021097046413502,,,,,n,wt,0,,,,,,0,,,,,
1290,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean29,0.1,3600,500,4,1,n,0,0,2400,3600,0.39999999999999997,48,120.0,,0.5491329479768786,,,,,0.39999999999999997,0.5491329479768786,,,,,n,wt,,,,,,,,,,,,
1291,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean29,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.39999999999999997,0.5491329479768786,,,,,n,wt,0,,,,,,,,,,,
1292,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean29,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.39999999999999997,0.5491329479768786,,,,,n,wt,0,,,,,,0,,,,,
1293,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean3,0.1,3600,500,4,1,n,0,0,2400,3600,0.29166666666666663,35,120.0,,0.3925619834710744,20.0,48.400000000000006,1.0,0.008333333333333333,0.29166666666666663,0.3925619834710744,48.400000000000006,1.0,0.008333333333333333,,n,wt,,,,,,,,,,,,
1294,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean3,0.1,9600,500,4,2,n,5,0,8400,9600,0.06666666666666667,8,120.0,,,,,,,0.29166666666666663,0.3925619834710744,48.400000000000006,1.0,0.008333333333333333,,n,wt,0.06666666666666667,,,,,,,,,,,
1295,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean3,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.29166666666666663,0.3925619834710744,48.400000000000006,1.0,0.008333333333333333,,n,wt,0.06666666666666667,,,,,,0,,,,,
1296,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean30,0.1,3600,500,4,1,n,0,0,2400,3600,0.6416666666666666,77,120.0,,1.057142857142857,,,,,0.6416666666666666,1.057142857142857,,,,,n,wt,,,,,,,,,,,,
1297,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean30,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.6416666666666666,1.057142857142857,,,,,n,wt,0,,,,,,,,,,,
1298,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean30,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.6416666666666666,1.057142857142857,,,,,n,wt,0,,,,,,0,,,,,
1299,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean31,0.1,3600,500,4,1,n,0,0,2400,3600,0.7249999999999999,87,120.0,,0.7251264755480606,,,,,0.7249999999999999,0.7251264755480606,,,,,n,wt,,,,,,,,,,,,
1300,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean31,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.7249999999999999,0.7251264755480606,,,,,n,wt,0,,,,,,,,,,,
1301,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean31,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.7249999999999999,0.7251264755480606,,,,,n,wt,0,,,,,,0,,,,,
1302,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean32,0.1,3600,500,4,1,n,0,0,2400,3600,1.0416666666666667,125,120.0,,1.3839285714285714,,,,,1.0416666666666667,1.3839285714285714,,,,,n,wt,,,,,,,,,,,,
1303,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean32,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,1.0416666666666667,1.3839285714285714,,,,,n,wt,0,,,,,,,,,,,
1304,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean32,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,1.0416666666666667,1.3839285714285714,,,,,n,wt,0,,,,,,0,,,,,
1305,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean33,0.1,3600,500,4,1,n,0,0,2400,3600,0.5416666666666666,65,120.0,61.5,1.1028192371475953,,,,,0.5416666666666666,1.1028192371475953,,,,61.5,n,wt,,,,,,,,,,,,
1306,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean33,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.5416666666666666,1.1028192371475953,,,,61.5,n,wt,0,,,,,,,,,,,
1307,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean33,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.5416666666666666,1.1028192371475953,,,,61.5,n,wt,0,,,,,,0,,,,,
1308,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean4,0.1,3600,500,4,1,n,0,0,2400,3600,0.18333333333333332,22,120.0,,0.5365853658536585,,,,,0.18333333333333332,0.5365853658536585,,,,,n,wt,,,,,,,,,,,,
1309,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean4,0.1,9600,500,4,2,n,5,0,8400,9600,0.08333333333333333,10,120.0,,0.6617647058823529,10.0,13.600000000000001,1.0,0.008333333333333333,0.18333333333333332,0.5365853658536585,,,,,n,wt,0.08333333333333333,0.6617647058823529,13.600000000000001,1.0,0.008333333333333333,,,,,,,
1310,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean4,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.18333333333333332,0.5365853658536585,,,,,n,wt,0.08333333333333333,0.6617647058823529,13.600000000000001,1.0,0.008333333333333333,,0,,,,,
1311,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean5,0.1,3600,500,4,1,n,0,0,2400,3600,0.675,81,120.0,,0.7123775601068566,,,,,0.675,0.7123775601068566,,,,,n,wt,,,,,,,,,,,,
1312,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean5,0.1,9600,500,4,2,n,5,0,8400,9600,0.16666666666666666,20,120.0,,0.7853403141361256,16.0,19.1,1.0,0.008333333333333333,0.675,0.7123775601068566,,,,,n,wt,0.16666666666666666,0.7853403141361256,19.1,1.0,0.008333333333333333,,,,,,,
1313,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean5,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.675,0.7123775601068566,,,,,n,wt,0.16666666666666666,0.7853403141361256,19.1,1.0,0.008333333333333333,,0,,,,,
1314,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean6,0.1,3600,500,4,1,n,0,0,2400,3600,0.425,51,120.0,,0.4208754208754208,,,,,0.425,0.4208754208754208,,,,,n,wt,,,,,,,,,,,,
1315,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean6,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.425,0.4208754208754208,,,,,n,wt,0,,,,,,,,,,,
1316,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean6,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.425,0.4208754208754208,,,,,n,wt,0,,,,,,0,,,,,
1317,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean7,0.1,3600,500,4,1,n,0,0,2400,3600,0.6666666666666666,80,120.0,,0.6677937447168216,,,,,0.6666666666666666,0.6677937447168216,,,,,n,wt,,,,,,,,,,,,
1318,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean7,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.6666666666666666,0.6677937447168216,,,,,n,wt,0,,,,,,,,,,,
1319,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean7,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.6666666666666666,0.6677937447168216,,,,,n,wt,0,,,,,,0,,,,,
1320,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean9,0.1,3600,500,4,1,n,0,0,2400,3600,0.425,51,120.0,33.5,0.5786445012787724,,,,,0.425,0.5786445012787724,,,,33.5,n,wt,,,,,,,,,,,,
1321,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean9,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.425,0.5786445012787724,,,,33.5,n,wt,0,,,,,,,,,,,
1322,5255,2022-02-13,wt,220607_slice01_rec01_5TTAP2_300isra_results.csv,9600,Mean9,0.1,18370,500,4,3,n,5,0.3,14400,15600,0,0,120.0,,,,,,,0.425,0.5786445012787724,,,,33.5,n,wt,0,,,,,,0,,,,,
1323,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean1,0.1,3600,500,4,1,n,0,0,2400,3600,0.3833333333333333,46,120.0,62.400000000000006,0.7731650182196772,,,,,0.3833333333333333,0.7731650182196772,,,,62.400000000000006,n,wt,,,,,,,,,,,,
1324,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean1,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.3833333333333333,0.7731650182196772,,,,62.400000000000006,n,wt,0,,,,,,,,,,,
1325,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean1,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.3833333333333333,0.7731650182196772,,,,62.400000000000006,n,wt,0,,,,,,0,,,,,
1326,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean10,0.1,3600,500,4,1,n,0,0,2400,3600,0.35000000000000003,42,120.0,,0.5452127659574468,42.0,75.2,1.0,0.008333333333333333,0.35000000000000003,0.5452127659574468,75.2,1.0,0.008333333333333333,,n,wt,,,,,,,,,,,,
1327,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean10,0.1,9600,500,4,2,n,5,0,8400,9600,0.14166666666666666,17,120.0,,0.8163265306122448,,,,,0.35000000000000003,0.5452127659574468,75.2,1.0,0.008333333333333333,,n,wt,0.14166666666666666,0.8163265306122448,,,,,,,,,,
1328,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean10,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.35000000000000003,0.5452127659574468,75.2,1.0,0.008333333333333333,,n,wt,0.14166666666666666,0.8163265306122448,,,,,0,,,,,
1329,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean11,0.1,3600,500,4,1,n,0,0,2400,3600,0.35833333333333334,43,120.0,59.900000000000006,0.6975155279503105,,,,,0.35833333333333334,0.6975155279503105,,,,59.900000000000006,n,wt,,,,,,,,,,,,
1330,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean11,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.35833333333333334,0.6975155279503105,,,,59.900000000000006,n,wt,0,,,,,,,,,,,
1331,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean11,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.35833333333333334,0.6975155279503105,,,,59.900000000000006,n,wt,0,,,,,,0,,,,,
1332,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean12,0.1,3600,500,4,1,n,0,0,2400,3600,0.19999999999999998,24,120.0,,0.45098039215686275,,,,,0.19999999999999998,0.45098039215686275,,,,,n,wt,,,,,,,,,,,,
1333,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean12,0.1,9600,500,4,2,n,5,0,8400,9600,0.30833333333333335,37,120.0,,1.2857142857142856,37.0,28.0,1.0,0.008333333333333333,0.19999999999999998,0.45098039215686275,,,,,n,wt,0.30833333333333335,1.2857142857142856,28.0,1.0,0.008333333333333333,,,,,,,
1334,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean12,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.19999999999999998,0.45098039215686275,,,,,n,wt,0.30833333333333335,1.2857142857142856,28.0,1.0,0.008333333333333333,,0,,,,,
1335,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean13,0.1,3600,500,4,1,n,0,0,2400,3600,0.9333333333333333,112,120.0,,0.9367088607594937,,,,,0.9333333333333333,0.9367088607594937,,,,,n,wt,,,,,,,,,,,,
1336,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean13,0.1,9600,500,4,2,n,5,0,8400,9600,0.30833333333333335,37,120.0,,0.9885931558935361,,,,,0.9333333333333333,0.9367088607594937,,,,,n,wt,0.30833333333333335,0.9885931558935361,,,,,,,,,,
1337,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean13,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.9333333333333333,0.9367088607594937,,,,,n,wt,0.30833333333333335,0.9885931558935361,,,,,0,,,,,
1338,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean14,0.1,3600,500,4,1,n,0,0,2400,3600,0.17500000000000002,21,120.0,43.6,0.5990829346092503,10.0,15.200000000000001,2.0,0.016666666666666666,0.17500000000000002,0.5990829346092503,15.200000000000001,2.0,0.016666666666666666,43.6,n,wt,,,,,,,,,,,,
1339,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean14,0.1,9600,500,4,2,n,5,0,8400,9600,0.21666666666666667,26,120.0,,0.7739938080495355,26.0,32.300000000000004,1.0,0.008333333333333333,0.17500000000000002,0.5990829346092503,15.200000000000001,2.0,0.016666666666666666,43.6,n,wt,0.21666666666666667,0.7739938080495355,32.300000000000004,1.0,0.008333333333333333,,,,,,,
1340,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean14,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.17500000000000002,0.5990829346092503,15.200000000000001,2.0,0.016666666666666666,43.6,n,wt,0.21666666666666667,0.7739938080495355,32.300000000000004,1.0,0.008333333333333333,,0,,,,,
1341,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean15,0.1,3600,500,4,1,n,0,0,2400,3600,0.10833333333333334,13,120.0,,,,,,,0.10833333333333334,,,,,,n,wt,,,,,,,,,,,,
1342,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean15,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.10833333333333334,,,,,,n,wt,0,,,,,,,,,,,
1343,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean15,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.10833333333333334,,,,,,n,wt,0,,,,,,0,,,,,
1344,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,Mean16,0.1,3600,500,4,1,n,0,0,2400,3600,0.125,15,120.0,,0.6965174129353233,,,,,0.125,0.6965174129353233,,,,,n,wt,,,,,,,,,,,,
1345,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,Mean16,0.1,9600,500,4,2,n,5,0,8400,9600,0,0,120.0,,,,,,,0.125,0.6965174129353233,,,,,n,wt,0,,,,,,,,,,,
1346,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9601,Mean16,0.1,19276,500,4,3,n,5,0.3,14401,15601,0,0,120.0,,,,,,,0.125,0.6965174129353233,,,,,n,wt,0,,,,,,0,,,,,
