,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_left,bins_left,date,bins_left_v2
14763,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.016666666666666666,1200,230227,1200
14764,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.43333333333333335,1800,230227,1800
14765,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.5,2400,230227,2400
14766,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.5666666666666667,3000,230227,3000
14767,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.6,3600,230227,3600
14768,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean6,0.1,500,4,1,n,0,0,67,0.5583333333333332,0.4,4200,230227,4200
14769,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.16666666666666666,4450,230227,0
14770,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,5050,230227,600
14771,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,5650,230227,1200
14772,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,6250,230227,1800
14773,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,6850,230227,2400
14774,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,7450,230227,3000
14775,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,8050,230227,3600
14776,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,8650,230227,4200
14777,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,9250,230227,4800
14778,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean6,0.1,500,4,2,n,5,0,0,0,0.0,9850,230227,5400
14779,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,10450,230227,0
14780,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,11050,230227,600
14781,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,11650,230227,1200
14782,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,12250,230227,1800
14783,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,12850,230227,2400
14784,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,13450,230227,3000
14785,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,14050,230227,3600
14786,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,14650,230227,4200
14787,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,15250,230227,4800
14788,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean6,0.1,500,4,3,n,5,0.3,0,0,0.0,15850,230227,5400
14789,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.6166666666666667,0,230227,0
14790,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.8166666666666667,600,230227,600
14791,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.8666666666666667,1200,230227,1200
14792,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.7666666666666667,1800,230227,1800
14793,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.55,2400,230227,2400
14794,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.0,3000,230227,3000
14795,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.5333333333333333,3600,230227,3600
14796,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean7,0.1,500,4,1,n,0,0,45,0.37499999999999994,0.52,4200,230227,4200
14797,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.016666666666666666,4450,230227,0
14798,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,5050,230227,600
14799,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,5650,230227,1200
14800,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,6250,230227,1800
14801,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,6850,230227,2400
14802,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,7450,230227,3000
14803,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,8050,230227,3600
14804,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,8650,230227,4200
14805,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,9250,230227,4800
14806,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean7,0.1,500,4,2,n,5,0,0,0,0.0,9850,230227,5400
14807,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,10450,230227,0
14808,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,11050,230227,600
14809,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,11650,230227,1200
14810,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,12250,230227,1800
14811,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,12850,230227,2400
14812,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,13450,230227,3000
14813,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,14050,230227,3600
14814,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,14650,230227,4200
14815,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,15250,230227,4800
14816,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean7,0.1,500,4,3,n,5,0.3,0,0,0.0,15850,230227,5400
14817,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.0,0,230227,0
14818,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.31666666666666665,600,230227,600
14819,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.45,1200,230227,1200
14820,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.5,1800,230227,1800
14821,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.5333333333333333,2400,230227,2400
14822,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.5333333333333333,3000,230227,3000
14823,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.55,3600,230227,3600
14824,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean8,0.1,500,4,1,n,0,0,63,0.5249999999999999,0.44,4200,230227,4200
14825,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.31666666666666665,4450,230227,0
14826,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,5050,230227,600
14827,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.05,5650,230227,1200
14828,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,6250,230227,1800
14829,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,6850,230227,2400
14830,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,7450,230227,3000
14831,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,8050,230227,3600
14832,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,8650,230227,4200
14833,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,9250,230227,4800
14834,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean8,0.1,500,4,2,n,5,0,0,0,0.0,9850,230227,5400
14835,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,10450,230227,0
14836,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,11050,230227,600
14837,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,11650,230227,1200
14838,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,12250,230227,1800
14839,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,12850,230227,2400
14840,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,13450,230227,3000
14841,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,14050,230227,3600
14842,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,14650,230227,4200
14843,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,15250,230227,4800
14844,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean8,0.1,500,4,3,n,5,0.3,0,0,0.0,15850,230227,5400
14845,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.7,0,230227,0
14846,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.8166666666666667,600,230227,600
14847,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.7666666666666667,1200,230227,1200
14848,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.6333333333333333,1800,230227,1800
14849,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.5666666666666667,2400,230227,2400
14850,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.5166666666666667,3000,230227,3000
14851,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.48333333333333334,3600,230227,3600
14852,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean9,0.1,500,4,1,n,0,0,60,0.5,0.48,4200,230227,4200
14853,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.2833333333333333,4450,230227,0
14854,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,5050,230227,600
14855,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,5650,230227,1200
14856,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,6250,230227,1800
14857,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,6850,230227,2400
14858,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,7450,230227,3000
14859,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,8050,230227,3600
14860,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,8650,230227,4200
14861,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,9250,230227,4800
14862,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean9,0.1,500,4,2,n,5,0,0,0,0.0,9850,230227,5400
14863,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,10450,230227,0
14864,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,11050,230227,600
14865,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,11650,230227,1200
14866,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,12250,230227,1800
14867,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,12850,230227,2400
14868,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,13450,230227,3000
14869,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,14050,230227,3600
14870,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,14650,230227,4200
14871,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,15250,230227,4800
14872,6092,2022-11-05,wt,230227_slice05_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean9,0.1,500,4,3,n,5,0.3,0,0,0.0,15850,230227,5400
14873,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.8833333333333333,0,230228,0
14874,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,1.2166666666666666,600,230228,600
14875,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,1.1,1200,230228,1200
14876,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.95,1800,230228,1800
14877,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.9333333333333333,2400,230228,2400
14878,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.9666666666666667,3000,230228,3000
14879,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.9166666666666666,3600,230228,3600
14880,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean1,0.1,500,4,1,n,0,0,114,0.95,0.96,4200,230228,4200
14881,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.9166666666666666,4450,230228,0
14882,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.016666666666666666,5050,230228,600
14883,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,5650,230228,1200
14884,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,6250,230228,1800
14885,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,6850,230228,2400
14886,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,7450,230228,3000
14887,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,8050,230228,3600
14888,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,8650,230228,4200
14889,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,9250,230228,4800
14890,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean1,0.1,500,4,2,n,5,0,0,0,0.0,9850,230228,5400
14891,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,10450,230228,0
14892,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,11050,230228,600
14893,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,11650,230228,1200
14894,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,12250,230228,1800
14895,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,12850,230228,2400
14896,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,13450,230228,3000
14897,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,14050,230228,3600
14898,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,14650,230228,4200
14899,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,15250,230228,4800
14900,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,10450,16200,Mean1,0.1,500,4,3,n,5,0.3,0,0,0.0,15850,230228,5400
14901,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.6,0,230228,0
14902,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.7,600,230228,600
14903,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.65,1200,230228,1200
14904,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.5666666666666667,1800,230228,1800
14905,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.5333333333333333,2400,230228,2400
14906,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.5166666666666667,3000,230228,3000
14907,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.5,3600,230228,3600
14908,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,0,4450,Mean10,0.1,500,4,1,n,0,0,59,0.49166666666666664,0.48,4200,230228,4200
14909,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.55,4450,230228,0
14910,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.7166666666666667,5050,230228,600
14911,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.2,5650,230228,1200
14912,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.0,6250,230228,1800
14913,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.0,6850,230228,2400
14914,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.0,7450,230228,3000
14915,6223,2022-12-10,wt,230228_slice02_500pM_AngII_ttap2_isra_results.csv,4450,10450,Mean10,0.1,500,4,2,n,5,0,0,0,0.0,8050,230228,3600
