,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_right,bins_right,date,bins_right_v2
12505,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12506,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12507,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12508,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12509,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12510,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12511,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12512,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean21,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12513,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.7666666666666667,0,220610,-3600
12514,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.5666666666666667,600,220610,-3000
12515,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.05,1200,220610,-2400
12516,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.65,1800,220610,-1800
12517,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.6833333333333333,2400,220610,-1200
12518,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean22,0.1,500,4,1,n,0,0,83,0.6916666666666667,0.7,3000,220610,-600
12519,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.6833333333333333,3600,220610,-6000
12520,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.08333333333333333,4200,220610,-5400
12521,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.26666666666666666,4800,220610,-4800
12522,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.2833333333333333,5400,220610,-4200
12523,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,6000,220610,-3600
12524,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,6600,220610,-3000
12525,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,7200,220610,-2400
12526,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,7800,220610,-1800
12527,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,8400,220610,-1200
12528,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean22,0.1,500,4,2,n,5,0,0,0,0.0,9000,220610,-600
12529,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,9600,220610,-6600
12530,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,10200,220610,-6000
12531,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,10800,220610,-5400
12532,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12533,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12534,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12535,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12536,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12537,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12538,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12539,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean22,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12540,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.6666666666666666,0,220610,-3600
12541,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.6166666666666667,600,220610,-3000
12542,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.3333333333333333,1200,220610,-2400
12543,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.0,1800,220610,-1800
12544,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.5833333333333334,2400,220610,-1200
12545,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean23,0.1,500,4,1,n,0,0,65,0.5416666666666666,0.5,3000,220610,-600
12546,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.03333333333333333,3600,220610,-6000
12547,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,4200,220610,-5400
12548,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,4800,220610,-4800
12549,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,5400,220610,-4200
12550,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,6000,220610,-3600
12551,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,6600,220610,-3000
12552,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,7200,220610,-2400
12553,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,7800,220610,-1800
12554,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,8400,220610,-1200
12555,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean23,0.1,500,4,2,n,5,0,0,0,0.0,9000,220610,-600
12556,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,9600,220610,-6600
12557,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,10200,220610,-6000
12558,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,10800,220610,-5400
12559,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12560,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12561,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12562,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12563,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12564,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12565,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12566,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean23,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12567,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.31666666666666665,0,220610,-3600
12568,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.75,600,220610,-3000
12569,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.7666666666666667,1200,220610,-2400
12570,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.6,1800,220610,-1800
12571,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.0,2400,220610,-1200
12572,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean24,0.1,500,4,1,n,0,0,31,0.2583333333333333,0.5166666666666667,3000,220610,-600
12573,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.75,3600,220610,-6000
12574,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.03333333333333333,4200,220610,-5400
12575,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,4800,220610,-4800
12576,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,5400,220610,-4200
12577,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,6000,220610,-3600
12578,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,6600,220610,-3000
12579,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,7200,220610,-2400
12580,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,7800,220610,-1800
12581,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,8400,220610,-1200
12582,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean24,0.1,500,4,2,n,5,0,0,0,0.0,9000,220610,-600
12583,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,9600,220610,-6600
12584,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,10200,220610,-6000
12585,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,10800,220610,-5400
12586,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12587,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12588,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12589,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12590,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12591,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12592,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12593,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean24,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12594,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.0,0,220610,-3600
12595,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.0,600,220610,-3000
12596,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.03333333333333333,1200,220610,-2400
12597,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.016666666666666666,1800,220610,-1800
12598,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.0,2400,220610,-1200
12599,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean25,0.1,500,4,1,n,0,0,19,0.15833333333333333,0.31666666666666665,3000,220610,-600
12600,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.6166666666666667,3600,220610,-6000
12601,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,1.0166666666666666,4200,220610,-5400
12602,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,1.2833333333333334,4800,220610,-4800
12603,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.85,5400,220610,-4200
12604,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.23333333333333334,6000,220610,-3600
12605,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.0,6600,220610,-3000
12606,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.0,7200,220610,-2400
12607,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.0,7800,220610,-1800
12608,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.0,8400,220610,-1200
12609,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean25,0.1,500,4,2,n,5,0,0,0,0.0,9000,220610,-600
12610,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,9600,220610,-6600
12611,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,10200,220610,-6000
12612,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,10800,220610,-5400
12613,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12614,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12615,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12616,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12617,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12618,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12619,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12620,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean25,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12621,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.0,0,220610,-3600
12622,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.5833333333333334,600,220610,-3000
12623,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.9666666666666667,1200,220610,-2400
12624,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.5,1800,220610,-1800
12625,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.0,2400,220610,-1200
12626,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean26,0.1,500,4,1,n,0,0,1,0.008333333333333333,0.016666666666666666,3000,220610,-600
12627,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.35,3600,220610,-6000
12628,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.6833333333333333,4200,220610,-5400
12629,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,4800,220610,-4800
12630,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,5400,220610,-4200
12631,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,6000,220610,-3600
12632,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,6600,220610,-3000
12633,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,7200,220610,-2400
12634,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,7800,220610,-1800
12635,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,8400,220610,-1200
12636,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean26,0.1,500,4,2,n,5,0,0,0,0.0,9000,220610,-600
12637,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,9600,220610,-6600
12638,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,10200,220610,-6000
12639,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,10800,220610,-5400
12640,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,11400,220610,-4800
12641,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,12000,220610,-4200
12642,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,12600,220610,-3600
12643,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,13200,220610,-3000
12644,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,13800,220610,-2400
12645,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,14400,220610,-1800
12646,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,15000,220610,-1200
12647,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,9600,16200,Mean26,0.1,500,4,3,n,5,0.3,0,0,0.0,15600,220610,-600
12648,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.6333333333333333,0,220610,-3600
12649,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.6333333333333333,600,220610,-3000
12650,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.31666666666666665,1200,220610,-2400
12651,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.38333333333333336,1800,220610,-1800
12652,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.16666666666666666,2400,220610,-1200
12653,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,0,3600,Mean27,0.1,500,4,1,n,0,0,37,0.30833333333333335,0.45,3000,220610,-600
12654,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean27,0.1,500,4,2,n,5,0,0,0,0.0,3600,220610,-6000
12655,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean27,0.1,500,4,2,n,5,0,0,0,0.0,4200,220610,-5400
12656,5254,2022-02-13,wt,220610_slice01_rec01_5TTAP2_300isra_results.csv,3600,9600,Mean27,0.1,500,4,2,n,5,0,0,0,0.0,4800,220610,-4800
