,animal,birthdate,genotype,sex,recording,start,cell,dt,angiotensin,potassium,end,len_seg,num_events,activity,num_events_5min,activity_5min,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,pos,comment
367,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean15,0.05,10000,4,29371,450.0,149,0.3311111111111111,100,0.3333333333333333,59.7625,1.102939527865593,22.0,18.580000000000002,5.0,0.011111111111111112,2,
368,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean16,0.05,1000,4,9000,450.0,248,0.5511111111111111,214,0.7133333333333333,15.100000000000001,1.2498467250982255,71.0,51.88333333333333,3.0,0.006666666666666667,1,
369,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean16,0.05,10000,4,29371,450.0,76,0.16888888888888887,46,0.15333333333333332,,0.9160305343511451,19.0,19.650000000000002,1.0,0.0022222222222222222,2,
370,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean17,0.05,1000,4,9000,450.0,793,1.7622222222222221,560,1.8666666666666667,,1.7637234161006565,,,,,1,
371,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean17,0.05,10000,4,29371,450.0,368,0.8177777777777778,218,0.7266666666666667,31.55,0.9514047318457628,35.5,38.1,4.0,0.008888888888888889,2,
372,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean18,0.05,1000,4,9000,450.0,755,1.6777777777777776,489,1.63,1.9500000000000002,1.5941232444520679,130.0,76.725,3.0,0.006666666666666667,1,
373,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean18,0.05,10000,4,29371,450.0,493,1.0955555555555556,307,1.0233333333333332,10.4625,1.3549697647114483,31.916666666666668,22.208333333333332,13.0,0.028888888888888888,2,
374,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean2,0.05,1000,4,9000,450.0,252,0.5599999999999999,154,0.5133333333333333,23.430000000000003,0.8458366023960461,17.2,19.630000000000003,11.0,0.024444444444444446,1,
375,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean2,0.05,10000,4,29371,450.0,119,0.2644444444444444,101,0.3366666666666666,,,,,,,2,
376,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean3,0.05,1000,4,9000,450.0,148,0.3288888888888889,131,0.43666666666666665,43.79,1.28018732592793,18.333333333333332,12.933333333333335,6.0,0.013333333333333334,1,
377,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean3,0.05,10000,4,29371,450.0,35,0.07777777777777777,23,0.07666666666666666,,0.8791208791208791,17.0,18.2,1.0,0.0022222222222222222,2,
378,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean5,0.05,1000,4,9000,450.0,502,1.1155555555555556,363,1.21,18.466666666666665,1.2724046314739799,52.4,41.870000000000005,7.0,0.015555555555555555,1,
379,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean5,0.05,10000,4,29371,450.0,243,0.5399999999999999,155,0.5166666666666666,28.542857142857144,0.9554824357970078,17.75,17.543750000000003,8.0,0.017777777777777778,2,
380,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean6,0.05,1000,4,9000,450.0,492,1.0933333333333333,349,1.1633333333333333,6.675000000000001,1.2208472242875046,89.4,63.85,5.0,0.011111111111111112,1,
381,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean6,0.05,10000,4,29371,450.0,123,0.2733333333333333,73,0.24333333333333332,185.45000000000002,0.8501927046230843,14.666666666666666,16.083333333333332,3.0,0.006666666666666667,2,
382,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean8,0.05,1000,4,9000,450.0,286,0.6355555555555555,239,0.7966666666666666,43.300000000000004,0.8683131179598946,49.25,44.125,4.0,0.008888888888888889,1,
383,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean8,0.05,10000,4,29371,450.0,42,0.09333333333333334,30,0.09999999999999999,,,,,,,2,
384,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,0,Mean9,0.05,1000,4,9000,450.0,356,0.791111111111111,223,0.7433333333333333,15.256250000000001,1.0302437946110883,32.0,29.1625,9.0,0.02,1,
385,3708,2020-10-23,KO,w,210218_s3r2_Results.csv,20371,Mean9,0.05,10000,4,29371,450.0,194,0.4311111111111111,132,0.43999999999999995,54.71000000000001,0.9213466326899377,15.0,15.910000000000002,6.0,0.013333333333333334,2,
386,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean1,0.05,1000,4,9000,450.0,431,0.9577777777777777,298,0.9933333333333333,6.5,0.9450567431675824,78.6,76.86,6.0,0.013333333333333334,1,
387,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean1,0.05,10000,4,23871,450.0,218,0.4844444444444444,141,0.47,257.0,0.8158425972014822,26.0,30.25,2.0,0.0044444444444444444,2,
388,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean10,0.05,1000,4,9000,450.0,244,0.5422222222222222,159,0.5299999999999999,100.67500000000001,0.8107361437232137,74.0,74.325,3.0,0.006666666666666667,1,
389,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean10,0.05,10000,4,23871,450.0,106,0.23555555555555555,72,0.24,,,,,,,2,
390,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean12,0.05,1000,4,9000,450.0,595,1.322222222222222,414,1.3800000000000001,,1.3247100802854592,,,,,1,
391,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean12,0.05,10000,4,23871,450.0,259,0.5755555555555555,162,0.5399999999999999,35.730000000000004,0.9060109517326934,23.333333333333332,24.724999999999998,6.0,0.013333333333333334,2,
392,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean13,0.05,1000,4,9000,450.0,759,1.6866666666666665,491,1.6366666666666665,,1.8389131489568171,,,,,1,
393,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean13,0.05,10000,4,23871,450.0,498,1.1066666666666665,309,1.0299999999999998,13.7125,1.2645354848445751,94.4,74.33000000000001,5.0,0.011111111111111112,2,
394,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean2,0.05,1000,4,9000,450.0,555,1.2333333333333334,406,1.3533333333333333,14.733333333333334,1.2192677410892419,192.0,135.75,4.0,0.008888888888888889,1,
395,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean2,0.05,10000,4,23871,450.0,434,0.9644444444444444,266,0.8866666666666667,8.86,1.0260375117446257,27.22222222222222,25.350000000000005,11.0,0.024444444444444446,2,
396,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean3,0.05,1000,4,9000,450.0,579,1.2866666666666666,501,1.67,26.875,1.6641519105501703,121.25,69.41250000000001,5.0,0.011111111111111112,1,
397,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean3,0.05,10000,4,23871,450.0,533,1.1844444444444444,334,1.1133333333333333,1.8,1.2841922693059198,109.0,89.7,2.0,0.0044444444444444444,2,
398,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean4,0.05,1000,4,9000,450.0,241,0.5355555555555556,157,0.5233333333333333,97.325,0.8064543678144913,75.5,76.775,3.0,0.006666666666666667,1,
399,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean4,0.05,10000,4,23871,450.0,107,0.23777777777777775,73,0.24333333333333332,,,,,,,2,
400,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean5,0.05,1000,4,9000,450.0,713,1.5844444444444443,495,1.65,,1.5864527629233511,,,,,1,
401,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean5,0.05,10000,4,23871,450.0,449,0.9977777777777778,267,0.8899999999999999,17.016666666666666,1.074576517456365,35.2,32.67,7.0,0.015555555555555555,2,
402,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean7,0.05,10000,4,23871,450.0,145,0.3222222222222222,49,0.1633333333333333,21.1,0.9557261201020434,15.2,14.680000000000001,6.0,0.013333333333333334,2,
403,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean8,0.05,1000,4,9000,450.0,254,0.5644444444444444,249,0.83,,2.182942996022978,248.0,113.15,1.0,0.0022222222222222222,1,
404,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean8,0.05,10000,4,23871,450.0,628,1.3955555555555554,367,1.2233333333333334,23.71666666666667,1.5571253456802037,28.0,17.866666666666667,4.0,0.008888888888888889,2,
405,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,0,Mean9,0.05,1000,4,9000,450.0,986,2.1911111111111112,685,2.283333333333333,,2.191567471353877,,,,,1,
406,3705,2020-10-23,KO,m,210219_s1r2_Results.csv,14871,Mean9,0.05,10000,4,23871,450.0,886,1.968888888888889,557,1.8566666666666667,,1.968854282536151,,,,,2,
407,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean10,0.05,500,4,9000,450.0,458,1.0177777777777777,336,1.1199999999999999,5.7125,0.9826604429098156,101.0,90.6,5.0,0.011111111111111112,1,
408,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean10,0.05,1000,4,20531,450.0,305,0.6777777777777778,194,0.6466666666666666,25.605555555555554,0.9470369895077614,21.125,20.8375,10.0,0.022222222222222223,2,
409,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean10,0.05,10000,4,34271,450.0,245,0.5444444444444444,153,0.5099999999999999,84.76666666666667,0.7807018001895483,14.666666666666666,16.866666666666667,4.0,0.008888888888888889,3,
410,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean12,0.05,500,4,9000,450.0,307,0.6822222222222222,215,0.7166666666666667,16.016666666666666,0.9082663290409223,90.0,85.08333333333333,4.0,0.008888888888888889,1,
411,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean12,0.05,1000,4,20531,450.0,252,0.5599999999999999,158,0.5266666666666666,30.535714285714285,0.9027647303204047,23.428571428571427,24.392857142857142,8.0,0.017777777777777778,2,
412,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean12,0.05,10000,4,34271,450.0,248,0.5511111111111111,166,0.5533333333333332,62.075,0.7839958284605448,28.0,32.300000000000004,5.0,0.011111111111111112,3,
413,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean13,0.05,500,4,9000,450.0,423,0.94,286,0.9533333333333334,26.05,1.0477582051511964,404.0,366.20000000000005,2.0,0.0044444444444444444,1,
414,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean13,0.05,1000,4,20531,450.0,514,1.1422222222222222,348,1.16,1.8,1.173548899793599,,,,,2,
415,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean13,0.05,10000,4,34271,450.0,353,0.7844444444444444,231,0.7699999999999999,15.025,0.8785745276968099,30.77777777777778,33.83888888888889,9.0,0.02,3,
416,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean14,0.05,500,4,9000,450.0,499,1.1088888888888888,349,1.1633333333333333,,1.1099966566365762,,,,,1,
417,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean14,0.05,1000,4,20531,450.0,350,0.7777777777777778,235,0.7833333333333333,30.04166666666667,0.9607450873880996,36.6,36.94,7.0,0.015555555555555555,2,
418,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean14,0.05,10000,4,34271,450.0,193,0.4288888888888888,190,0.6333333333333333,6.116666666666667,0.7725952561386092,14.666666666666666,17.84166666666667,7.0,0.015555555555555555,3,
419,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean16,0.05,500,4,9000,450.0,344,0.7644444444444444,270,0.8999999999999999,,1.3923279886340572,344.0,246.35000000000002,1.0,0.0022222222222222222,1,
420,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean16,0.05,1000,4,20531,450.0,580,1.2888888888888888,377,1.2566666666666666,6.25,1.310797744357038,,,,,2,
421,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean16,0.05,10000,4,34271,450.0,482,1.0711111111111111,331,1.1033333333333333,9.242857142857144,1.1143194738559907,30.857142857142858,26.692857142857147,8.0,0.017777777777777778,3,
422,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean19,0.05,500,4,9000,450.0,734,1.6311111111111112,498,1.66,2.6,1.6182475726691594,,,,,1,
423,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean19,0.05,1000,4,20531,450.0,654,1.4533333333333334,451,1.5033333333333334,4.15,1.4407503736411484,58.2,41.02,7.0,0.015555555555555555,2,
424,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean19,0.05,10000,4,34271,450.0,134,0.29777777777777775,134,0.44666666666666666,2.8833333333333333,1.0497914866697289,30.0,27.450000000000003,4.0,0.008888888888888889,3,
425,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean2,0.05,10000,4,34271,450.0,63,0.13999999999999999,10,0.03333333333333333,,0.8933002481389578,19.0,20.150000000000002,1.0,0.0022222222222222222,3,
426,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean20,0.05,500,4,9000,450.0,517,1.1488888888888888,307,1.0233333333333332,29.0,1.3435171093077158,132.5,88.97500000000001,3.0,0.006666666666666667,1,
427,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean20,0.05,1000,4,20531,450.0,626,1.391111111111111,444,1.4799999999999998,36.300000000000004,1.440301665603426,,,,,2,
428,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean20,0.05,10000,4,34271,450.0,403,0.8955555555555555,335,1.1166666666666665,8.88888888888889,1.1337819342781612,33.22222222222222,28.172222222222224,10.0,0.022222222222222223,3,
429,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean21,0.05,500,4,9000,450.0,254,0.5644444444444444,158,0.5266666666666666,49.35,0.8669725218353171,23.5,28.087500000000002,5.0,0.011111111111111112,1,
430,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean21,0.05,1000,4,20531,450.0,185,0.4111111111111111,90,0.3,32.550000000000004,0.8441423614434284,17.4,19.85,6.0,0.013333333333333334,2,
431,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean21,0.05,10000,4,34271,450.0,291,0.6466666666666666,193,0.6433333333333333,16.745,0.7476374374789131,17.0,21.750000000000004,11.0,0.024444444444444446,3,
432,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean22,0.05,10000,4,34271,450.0,135,0.3,68,0.22666666666666668,26.34166666666667,0.9485015541891093,16.142857142857142,15.8,7.0,0.015555555555555555,3,
433,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean23,0.05,500,4,9000,450.0,400,0.8888888888888888,245,0.8166666666666667,2.4833333333333334,1.094562140978494,116.66666666666667,101.85000000000001,4.0,0.008888888888888889,1,
434,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean23,0.05,1000,4,20531,450.0,464,1.031111111111111,314,1.0466666666666666,8.209999999999999,1.0637835398673514,85.0,77.79,6.0,0.013333333333333334,2,
435,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean23,0.05,10000,4,34271,450.0,380,0.8444444444444444,266,0.8866666666666667,19.345,0.9950697629766381,22.1,21.51,11.0,0.024444444444444446,3,
436,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean3,0.05,500,4,9000,450.0,8,0.017777777777777778,8,0.026666666666666665,,,,,,,1,
437,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean3,0.05,1000,4,20531,450.0,2,0.0044444444444444444,1,0.003333333333333333,,,,,,,2,
438,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean3,0.05,10000,4,34271,450.0,277,0.6155555555555555,143,0.4766666666666667,28.06111111111111,1.4053281839066412,22.8,15.330000000000002,10.0,0.022222222222222223,3,
439,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean4,0.05,500,4,9000,450.0,6,0.013333333333333332,6,0.02,,,,,,,1,
440,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean4,0.05,10000,4,34271,450.0,267,0.5933333333333333,93,0.31,24.887500000000003,1.2109196494625833,19.5,15.4625,5.0,0.011111111111111112,3,
441,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean6,0.05,500,4,9000,450.0,1,0.0022222222222222222,0,0.0,,,,,,,1,
442,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean6,0.05,1000,4,20531,450.0,131,0.2911111111111111,59,0.19666666666666666,74.68333333333334,0.8772407918879819,15.5,16.4125,4.0,0.008888888888888889,2,
443,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean6,0.05,10000,4,34271,450.0,245,0.5444444444444444,155,0.5166666666666666,39.583333333333336,0.7525527292598039,21.666666666666668,25.84166666666667,7.0,0.015555555555555555,3,
444,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean8,0.05,500,4,9000,450.0,4,0.008888888888888889,3,0.01,,,,,,,1,
445,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean8,0.05,1000,4,20531,450.0,4,0.008888888888888889,3,0.01,,,,,,,2,
446,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean8,0.05,10000,4,34271,450.0,109,0.2422222222222222,3,0.01,16.433333333333334,1.2870029867045223,19.666666666666668,14.666666666666666,4.0,0.008888888888888889,3,
447,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,0,Mean9,0.05,500,4,9000,450.0,658,1.462222222222222,438,1.4599999999999997,,1.4621119394681206,,,,,1,
448,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,11531,Mean9,0.05,1000,4,20531,450.0,532,1.1822222222222223,374,1.2466666666666666,19.033333333333335,1.2261926086254022,26.8,21.660000000000004,7.0,0.015555555555555555,2,
449,3705,2020-10-23,KO,m,210219_s2r2_Results.csv,25271,Mean9,0.05,10000,4,34271,450.0,380,0.8444444444444444,271,0.9033333333333333,20.771428571428572,0.9422938057664739,24.0,26.121428571428574,8.0,0.017777777777777778,3,
450,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean1,0.05,10000,4,9000,450.0,393,0.8733333333333333,261,0.8699999999999999,5.5600000000000005,0.9171116949708107,37.111111111111114,38.37222222222222,11.0,0.024444444444444446,1,
451,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean10,0.05,10000,4,9000,450.0,519,1.1533333333333333,350,1.1666666666666665,,1.152519746356658,,,,,1,
452,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean12,0.05,10000,4,9000,450.0,529,1.1755555555555555,421,1.4033333333333333,24.75,1.3803404009919913,130.33333333333334,87.66666666666667,5.0,0.011111111111111112,1,
453,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean13,0.05,10000,4,9000,450.0,326,0.7244444444444444,225,0.7499999999999999,20.108333333333334,1.095004043723254,16.083333333333332,13.983333333333334,13.0,0.028888888888888888,1,
454,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean14,0.05,10000,4,9000,450.0,685,1.5222222222222221,461,1.5366666666666666,2.8000000000000003,1.478418397458548,167.75,106.025,5.0,0.011111111111111112,1,
455,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean15,0.05,10000,4,9000,450.0,607,1.3488888888888888,410,1.3666666666666665,2.2,1.3531868964573057,,,,,1,
456,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean16,0.05,10000,4,9000,450.0,766,1.702222222222222,531,1.7699999999999998,,1.7045454545454546,,,,,1,
457,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean17,0.05,10000,4,9000,450.0,501,1.1133333333333333,346,1.1533333333333333,12.505,1.4536319270854783,40.4,27.635,11.0,0.024444444444444446,1,
458,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean18,0.05,10000,4,9000,450.0,286,0.6355555555555555,187,0.6233333333333333,20.675,0.7547502330725034,16.90909090909091,21.072727272727274,11.0,0.024444444444444446,1,
459,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean19,0.05,10000,4,9000,450.0,574,1.2755555555555556,400,1.3333333333333333,4.875,1.2526525611519503,31.0,25.5,3.0,0.006666666666666667,1,
460,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean20,0.05,10000,4,9000,450.0,281,0.6244444444444444,197,0.6566666666666666,15.908333333333335,0.7443684769771843,26.285714285714285,33.76428571428572,7.0,0.015555555555555555,1,
461,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean3,0.05,10000,4,9000,450.0,437,0.971111111111111,290,0.9666666666666666,8.638095238095238,1.3413638989609908,16.80952380952381,11.840476190476192,22.0,0.04888888888888889,1,
462,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean4,0.05,10000,4,9000,450.0,432,0.96,283,0.9433333333333334,10.605263157894738,1.3952805530465768,17.473684210526315,12.028947368421052,20.0,0.044444444444444446,1,
463,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean5,0.05,10000,4,9000,450.0,885,1.9666666666666666,567,1.89,2.3666666666666667,1.9882430519731145,135.5,66.2,4.0,0.008888888888888889,1,
464,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean6,0.05,10000,4,9000,450.0,883,1.962222222222222,623,2.0766666666666667,2.35,1.7937441721965157,258.0,138.1,3.0,0.006666666666666667,1,
465,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean7,0.05,10000,4,9000,450.0,514,1.1422222222222222,361,1.2033333333333334,3.7285714285714286,1.228978346842449,32.642857142857146,25.71785714285715,15.0,0.03333333333333333,1,
466,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean8,0.05,10000,4,9000,450.0,325,0.7222222222222221,232,0.7733333333333333,17.475,0.8829307139382973,22.90909090909091,23.831818181818186,11.0,0.024444444444444446,1,
467,3705,2020-10-23,KO,m,210219_s4r2_Results.csv,0,Mean9,0.05,10000,4,9000,450.0,231,0.5133333333333333,141,0.47,82.95,0.6944674776928838,17.5,23.025,3.0,0.006666666666666667,1,
468,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean1,0.05,10000,4,9000,450.0,265,0.5888888888888888,188,0.6266666666666666,24.325000000000003,0.7988767893748923,21.2,24.610000000000003,5.0,0.011111111111111112,1,
469,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean10,0.05,10000,4,9000,450.0,168,0.37333333333333335,116,0.38666666666666666,,0.9090909090909091,14.0,14.3,1.0,0.0022222222222222222,1,
470,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean12,0.05,10000,4,9000,450.0,337,0.7488888888888889,226,0.7533333333333333,26.960000000000004,1.1162921304009261,16.8,14.09,11.0,0.024444444444444446,1,
471,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean13,0.05,10000,4,9000,450.0,505,1.1222222222222222,348,1.16,3.682142857142857,1.2301067530797904,29.642857142857142,23.635714285714293,15.0,0.03333333333333333,1,
472,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean14,0.05,10000,4,9000,450.0,924,2.0533333333333332,614,2.0466666666666664,,2.053621092446323,,,,,1,
473,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean15,0.05,10000,4,9000,450.0,410,0.9111111111111111,284,0.9466666666666665,4.825,0.9213347899888357,101.66666666666667,111.88333333333333,5.0,0.011111111111111112,1,
474,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean16,0.05,10000,4,9000,450.0,413,0.9177777777777777,289,0.9633333333333334,3.0428571428571427,0.8943592758298455,51.333333333333336,55.324999999999996,8.0,0.017777777777777778,1,
475,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean17,0.05,10000,4,9000,450.0,379,0.8422222222222222,246,0.82,10.0,1.1305699747230284,22.0,18.642857142857142,15.0,0.03333333333333333,1,
476,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean19,0.05,10000,4,9000,450.0,490,1.0888888888888888,361,1.2033333333333334,4.833333333333334,1.1112798885700113,77.0,71.06666666666666,4.0,0.008888888888888889,1,
477,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean2,0.05,10000,4,9000,450.0,185,0.4111111111111111,129,0.42999999999999994,,0.7142857142857142,10.0,12.600000000000001,1.0,0.0022222222222222222,1,
478,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean20,0.05,10000,4,9000,450.0,488,1.0844444444444443,331,1.1033333333333333,2.1166666666666667,1.097107674030751,122.5,111.15,4.0,0.008888888888888889,1,
479,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean21,0.05,10000,4,9000,450.0,451,1.0022222222222221,312,1.0399999999999998,8.0625,1.026402453434615,45.0,43.13333333333333,5.0,0.011111111111111112,1,
480,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean22,0.05,10000,4,9000,450.0,370,0.8222222222222222,274,0.9133333333333333,8.265,1.020459107523794,23.5,21.87,11.0,0.024444444444444446,1,
481,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean23,0.05,10000,4,9000,450.0,333,0.7399999999999999,235,0.7833333333333333,8.0875,0.7293634521454593,25.0,34.0375,5.0,0.011111111111111112,1,
482,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean24,0.05,10000,4,9000,450.0,214,0.4755555555555555,139,0.46333333333333326,87.4375,0.8968226994045179,12.75,13.675000000000002,5.0,0.011111111111111112,1,
483,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean25,0.05,10000,4,9000,450.0,435,0.9666666666666666,310,1.0333333333333332,9.70909090909091,1.2173804148625924,27.636363636363637,21.78181818181818,12.0,0.02666666666666667,1,
484,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean28,0.05,10000,4,9000,450.0,430,0.9555555555555556,284,0.9466666666666665,8.875,0.9889476054473152,64.8,64.17,7.0,0.015555555555555555,1,
485,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean3,0.05,10000,4,9000,450.0,261,0.58,179,0.5966666666666667,33.800000000000004,0.8054863392788308,20.0,23.283333333333335,3.0,0.006666666666666667,1,
486,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean32,0.05,10000,4,9000,450.0,164,0.36444444444444446,114,0.37999999999999995,,0.7964601769911505,10.0,11.3,1.0,0.0022222222222222222,1,
487,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean33,0.05,10000,4,9000,450.0,256,0.5688888888888889,135,0.44999999999999996,28.57777777777778,1.007524605165775,17.2,16.09,10.0,0.022222222222222223,1,
488,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean34,0.05,10000,4,9000,450.0,468,1.0399999999999998,316,1.0533333333333332,6.75,1.0346416927533337,39.666666666666664,39.016666666666666,5.0,0.011111111111111112,1,
489,3704,2020-10-23,KO,m,210224_s1r2_Results.csv,0,Mean37,0.05,10000,4,9000,450.0,325,0.7222222222222221,211,0.7033333333333333,30.06875,0.8849400048747155,17.428571428571427,19.32857142857143,9.0,0.02,1,
