,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,exp
1349,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean13,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.3833333333333333,1.4223781239081261,n,KO,0,,,,0-0.05-0
1350,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean14,0.1,6050,500,4,1,,,0,4850,6050,0.8166666666666667,98,120.0,11.200000000000001,1.1128899053427357,39.0,32.1,3.0,0.025,0.8166666666666667,1.1128899053427357,n,KO,,,,,0-0.05-0
1351,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean14,0.1,12797,500,4,2,,,0.05,9301,10501,0.19999999999999998,24,120.0,,1.4399999999999997,19.0,12.5,1.0,0.008333333333333333,0.8166666666666667,1.1128899053427357,n,KO,0.19999999999999998,1.4399999999999997,,,0-0.05-0
1352,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean15,0.1,6050,500,4,1,,,0,4850,6050,0.37499999999999994,45,120.0,2.0,1.144329260767617,29.0,22.200000000000003,2.0,0.016666666666666666,0.37499999999999994,1.144329260767617,n,KO,,,,,0-0.05-0
1353,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean15,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.37499999999999994,1.144329260767617,n,KO,0,,,,0-0.05-0
1354,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean16,0.1,6050,500,4,1,,,0,4850,6050,0.45833333333333326,55,120.0,31.900000000000002,0.899669555075859,12.0,12.200000000000001,3.0,0.025,0.45833333333333326,0.899669555075859,n,KO,,,,,0-0.05-0
1355,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean16,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.45833333333333326,0.899669555075859,n,KO,0,,,,0-0.05-0
1356,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean2,0.1,6050,500,4,1,,,0,4850,6050,1.6833333333333333,202,120.0,,1.6848281642917016,,,,,1.6833333333333333,1.6848281642917016,n,KO,,,,,0-0.05-0
1357,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean2,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.6833333333333333,1.6848281642917016,n,KO,0,,,,0-0.05-0
1358,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean3,0.1,6050,500,4,1,,,0,4850,6050,0.24166666666666664,29,120.0,,0.9499999999999998,,,,,0.24166666666666664,0.9499999999999998,n,KO,,,,,0-0.05-0
1359,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean3,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.24166666666666664,0.9499999999999998,n,KO,0,,,,0-0.05-0
1360,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean4,0.1,6050,500,4,1,,,0,4850,6050,2.1333333333333333,256,120.0,,2.1267723102585485,,,,,2.1333333333333333,2.1267723102585485,n,KO,,,,,0-0.05-0
1361,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean4,0.1,12797,500,4,2,,,0.05,9301,10501,0.049999999999999996,6,120.0,,,,,,,2.1333333333333333,2.1267723102585485,n,KO,0.049999999999999996,,,,0-0.05-0
1362,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean6,0.1,6050,500,4,1,,,0,4850,6050,0.7416666666666667,89,120.0,16.0,1.268360950127005,24.666666666666668,18.0,3.0,0.025,0.7416666666666667,1.268360950127005,n,KO,,,,,0-0.05-0
1363,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean6,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.7416666666666667,1.268360950127005,n,KO,0,,,,0-0.05-0
1364,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean7,0.1,6050,500,4,1,,,0,4850,6050,1.4916666666666667,179,120.0,,1.4920368818105614,,,,,1.4916666666666667,1.4920368818105614,n,KO,,,,,0-0.05-0
1365,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean7,0.1,12797,500,4,2,,,0.05,9301,10501,0.24166666666666664,29,120.0,10.700000000000001,1.3214285714285712,14.5,10.25,2.0,0.016666666666666666,1.4916666666666667,1.4920368818105614,n,KO,0.24166666666666664,1.3214285714285712,,,0-0.05-0
1366,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean8,0.1,6050,500,4,1,,,0,4850,6050,1.1166666666666665,134,120.0,21.8,1.2227120344217721,,,,,1.1166666666666665,1.2227120344217721,n,KO,,,,,0-0.05-0
1367,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean8,0.1,12797,500,4,2,,,0.05,9301,10501,0.30833333333333335,37,120.0,,1.3541666666666665,27.0,19.200000000000003,1.0,0.008333333333333333,1.1166666666666665,1.2227120344217721,n,KO,0.30833333333333335,1.3541666666666665,,,0-0.05-0
1368,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,0,Mean9,0.1,6050,500,4,1,,,0,4850,6050,1.4416666666666667,173,120.0,,1.4429530201342282,,,,,1.4416666666666667,1.4429530201342282,n,KO,,,,,0-0.05-0
1369,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean9,0.1,12797,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.4416666666666667,1.4429530201342282,n,KO,0,,,,0-0.05-0
1370,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean1,0.1,6000,500,4,1,,,0,4800,6000,1.4333333333333333,172,120.0,,1.4273789649415691,,,,,1.4333333333333333,1.4273789649415691,n,KO,,,,,0-0.05-0
1371,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean1,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.4333333333333333,1.4273789649415691,n,KO,0,,,,0-0.05-0
1372,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean10,0.1,6000,500,4,1,,,0,4800,6000,1.925,231,120.0,,1.9279128248113995,,,,,1.925,1.9279128248113995,n,KO,,,,,0-0.05-0
1373,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean10,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.925,1.9279128248113995,n,KO,0,,,,0-0.05-0
1374,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean11,0.1,6000,500,4,1,,,0,4800,6000,0.20833333333333331,25,120.0,,,,,,,0.20833333333333331,,n,KO,,,,,0-0.05-0
1375,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean11,0.1,13122,500,4,2,,,0.05,9301,10501,0.049999999999999996,6,120.0,,,,,,,0.20833333333333331,,n,KO,0.049999999999999996,,,,0-0.05-0
1376,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean13,0.1,6000,500,4,1,,,0,4800,6000,2.033333333333333,244,120.0,,2.0351758793969847,,,,,2.033333333333333,2.0351758793969847,n,KO,,,,,0-0.05-0
1377,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean13,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,2.033333333333333,2.0351758793969847,n,KO,0,,,,0-0.05-0
1378,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean14,0.1,6000,500,4,1,,,0,4800,6000,1.0499999999999998,126,120.0,,1.0557432432432432,,,,,1.0499999999999998,1.0557432432432432,n,KO,,,,,0-0.05-0
1379,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean14,0.1,13122,500,4,2,,,0.05,9301,10501,0.11666666666666667,14,120.0,,,,,,,1.0499999999999998,1.0557432432432432,n,KO,0.11666666666666667,,,,0-0.05-0
1380,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean16,0.1,6000,500,4,1,,,0,4800,6000,1.9,228,120.0,,1.8995815899581587,,,,,1.9,1.8995815899581587,n,KO,,,,,0-0.05-0
1381,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean16,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.9,1.8995815899581587,n,KO,0,,,,0-0.05-0
1382,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean17,0.1,6000,500,4,1,,,0,4800,6000,1.625,195,120.0,,1.624790619765494,,,,,1.625,1.624790619765494,n,KO,,,,,0-0.05-0
1383,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean17,0.1,13122,500,4,2,,,0.05,9301,10501,0.44166666666666665,53,120.0,1.9000000000000001,1.55914993205496,29.0,17.900000000000002,2.0,0.016666666666666666,1.625,1.624790619765494,n,KO,0.44166666666666665,1.55914993205496,,,0-0.05-0
1384,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean18,0.1,6000,500,4,1,,,0,4800,6000,1.1416666666666666,137,120.0,16.45,1.4816499149896518,16.0,11.600000000000001,3.0,0.025,1.1416666666666666,1.4816499149896518,n,KO,,,,,0-0.05-0
1385,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean18,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.1416666666666666,1.4816499149896518,n,KO,0,,,,0-0.05-0
1386,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean19,0.1,6000,500,4,1,,,0,4800,6000,1.1583333333333332,139,120.0,,1.6273584905660377,,,,,1.1583333333333332,1.6273584905660377,n,KO,,,,,0-0.05-0
1387,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean19,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.1583333333333332,1.6273584905660377,n,KO,0,,,,0-0.05-0
1388,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean2,0.1,6000,500,4,1,,,0,4800,6000,1.7999999999999998,216,120.0,,1.8112889637742207,,,,,1.7999999999999998,1.8112889637742207,n,KO,,,,,0-0.05-0
1389,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean2,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.7999999999999998,1.8112889637742207,n,KO,0,,,,0-0.05-0
1390,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean3,0.1,6000,500,4,1,,,0,4800,6000,0.19166666666666665,23,120.0,,,,,,,0.19166666666666665,,n,KO,,,,,0-0.05-0
1391,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean3,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.19166666666666665,,n,KO,0,,,,0-0.05-0
1392,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean4,0.1,6000,500,4,1,,,0,4800,6000,1.6083333333333332,193,120.0,,1.6013344453711424,,,,,1.6083333333333332,1.6013344453711424,n,KO,,,,,0-0.05-0
1393,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean4,0.1,13122,500,4,2,,,0.05,9301,10501,0.8166666666666667,98,120.0,30.1,1.7621951219512195,51.0,32.800000000000004,2.0,0.016666666666666666,1.6083333333333332,1.6013344453711424,n,KO,0.8166666666666667,1.7621951219512195,,,0-0.05-0
1394,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean5,0.1,6000,500,4,1,,,0,4800,6000,2.15,258,120.0,,2.1470342522974097,,,,,2.15,2.1470342522974097,n,KO,,,,,0-0.05-0
1395,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean5,0.1,13122,500,4,2,,,0.05,9301,10501,0.27499999999999997,33,120.0,,1.5165876777251184,,,,,2.15,2.1470342522974097,n,KO,0.27499999999999997,1.5165876777251184,,,0-0.05-0
1396,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean6,0.1,6000,500,4,1,,,0,4800,6000,1.4000000000000001,168,120.0,,1.399832355406538,,,,,1.4000000000000001,1.399832355406538,n,KO,,,,,0-0.05-0
1397,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean6,0.1,13122,500,4,2,,,0.05,9301,10501,0.3833333333333333,46,120.0,6.9,1.3493543758967002,20.5,14.65,2.0,0.016666666666666666,1.4000000000000001,1.399832355406538,n,KO,0.3833333333333333,1.3493543758967002,,,0-0.05-0
1398,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean7,0.1,6000,500,4,1,,,0,4800,6000,1.1916666666666667,143,120.0,35.6,1.5823459620657034,,,,,1.1916666666666667,1.5823459620657034,n,KO,,,,,0-0.05-0
1399,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean7,0.1,13122,500,4,2,,,0.05,9301,10501,1.125,135,120.0,7.4,1.7344497607655502,65.5,36.75,2.0,0.016666666666666666,1.1916666666666667,1.5823459620657034,n,KO,1.125,1.7344497607655502,,,0-0.05-0
1400,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean8,0.1,6000,500,4,1,,,0,4800,6000,0.825,99,120.0,4.933333333333334,0.8657065172908736,10.0,10.600000000000001,4.0,0.03333333333333333,0.825,0.8657065172908736,n,KO,,,,,0-0.05-0
1401,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean8,0.1,13122,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.825,0.8657065172908736,n,KO,0,,,,0-0.05-0
1402,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean1,0.1,6080,500,4,1,,,0,4880,6080,0.6833333333333332,82,120.0,,0.9987515605493134,,,,,0.6833333333333332,0.9987515605493134,n,KO,,,,,0-0.05-0
1403,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean1,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,0.6833333333333332,0.9987515605493134,n,KO,0,,,,0-0.05-0
1404,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean12,0.1,6080,500,4,1,,,0,4880,6080,1.1083333333333334,133,120.0,1.9500000000000002,1.1121525214923211,72.0,61.1,3.0,0.025,1.1083333333333334,1.1121525214923211,n,KO,,,,,0-0.05-0
1405,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean12,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,1.1083333333333334,1.1121525214923211,n,KO,0,,,,0-0.05-0
1406,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean15,0.1,6080,500,4,1,,,0,4880,6080,0,0,120.0,,,,,,,0,,n,KO,,,,,0-0.05-0
1407,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean15,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,0,,n,KO,0,,,,0-0.05-0
1408,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean17,0.1,6080,500,4,1,,,0,4880,6080,1.0333333333333332,124,120.0,17.633333333333336,1.7883152162325913,25.0,12.650000000000002,4.0,0.03333333333333333,1.0333333333333332,1.7883152162325913,n,KO,,,,,0-0.05-0
1409,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean17,0.1,12323,500,4,2,,,0.05,9381,10581,0.24166666666666664,29,120.0,,1.222222222222222,12.0,9.0,1.0,0.008333333333333333,1.0333333333333332,1.7883152162325913,n,KO,0.24166666666666664,1.222222222222222,,,0-0.05-0
1410,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean18,0.1,6080,500,4,1,,,0,4880,6080,1.8166666666666667,218,120.0,,1.8128654970760234,,,,,1.8166666666666667,1.8128654970760234,n,KO,,,,,0-0.05-0
1411,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean18,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,1.8166666666666667,1.8128654970760234,n,KO,0,,,,0-0.05-0
1412,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean19,0.1,6080,500,4,1,,,0,4880,6080,1.6083333333333332,193,120.0,22.5,2.0258927965238644,,,,,1.6083333333333332,2.0258927965238644,n,KO,,,,,0-0.05-0
1413,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean19,0.1,12323,500,4,2,,,0.05,9381,10581,0.18333333333333332,22,120.0,,1.8309859154929575,,,,,1.6083333333333332,2.0258927965238644,n,KO,0.18333333333333332,1.8309859154929575,,,0-0.05-0
1414,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean2,0.1,6080,500,4,1,,,0,4880,6080,1.375,165,120.0,,1.3689482470784642,,,,,1.375,1.3689482470784642,n,KO,,,,,0-0.05-0
1415,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean2,0.1,12323,500,4,2,,,0.05,9381,10581,0.44166666666666665,53,120.0,,1.3896457765667574,,,,,1.375,1.3689482470784642,n,KO,0.44166666666666665,1.3896457765667574,,,0-0.05-0
1416,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean20,0.1,6080,500,4,1,,,0,4880,6080,1.9083333333333332,229,120.0,3.0500000000000003,2.1127109119680516,38.0,18.033333333333335,5.0,0.041666666666666664,1.9083333333333332,2.1127109119680516,n,KO,,,,,0-0.05-0
1417,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean20,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,1.9083333333333332,2.1127109119680516,n,KO,0,,,,0-0.05-0
1418,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean21,0.1,6080,500,4,1,,,0,4880,6080,2.6,312,120.0,,2.5959933222036726,,,,,2.6,2.5959933222036726,n,KO,,,,,0-0.05-0
1419,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean21,0.1,12323,500,4,2,,,0.05,9381,10581,0.15833333333333333,19,120.0,,,,,,,2.6,2.5959933222036726,n,KO,0.15833333333333333,,,,0-0.05-0
1420,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean22,0.1,6080,500,4,1,,,0,4880,6080,2.5916666666666663,311,120.0,,2.5876460767946576,,,,,2.5916666666666663,2.5876460767946576,n,KO,,,,,0-0.05-0
1421,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean22,0.1,12323,500,4,2,,,0.05,9381,10581,0.03333333333333333,4,120.0,,,,,,,2.5916666666666663,2.5876460767946576,n,KO,0.03333333333333333,,,,0-0.05-0
1422,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean23,0.1,6080,500,4,1,,,0,4880,6080,2.4749999999999996,297,120.0,,2.4707846410684473,,,,,2.4749999999999996,2.4707846410684473,n,KO,,,,,0-0.05-0
1423,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean23,0.1,12323,500,4,2,,,0.05,9381,10581,0.049999999999999996,6,120.0,,,,,,,2.4749999999999996,2.4707846410684473,n,KO,0.049999999999999996,,,,0-0.05-0
1424,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean3,0.1,6080,500,4,1,,,0,4880,6080,1.7166666666666666,206,120.0,,1.7154811715481173,,,,,1.7166666666666666,1.7154811715481173,n,KO,,,,,0-0.05-0
1425,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean3,0.1,12323,500,4,2,,,0.05,9381,10581,0.17500000000000002,21,120.0,,1.5573770491803276,,,,,1.7166666666666666,1.7154811715481173,n,KO,0.17500000000000002,1.5573770491803276,,,0-0.05-0
1426,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean5,0.1,6080,500,4,1,,,0,4880,6080,2.0749999999999997,249,120.0,2.2,1.9974150086166378,,,,,2.0749999999999997,1.9974150086166378,n,KO,,,,,0-0.05-0
1427,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean5,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,2.0749999999999997,1.9974150086166378,n,KO,0,,,,0-0.05-0
1428,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean6,0.1,6080,500,4,1,,,0,4880,6080,2.225,267,120.0,,2.2203672787979967,,,,,2.225,2.2203672787979967,n,KO,,,,,0-0.05-0
1429,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean6,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,2.225,2.2203672787979967,n,KO,0,,,,0-0.05-0
1430,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean8,0.1,6080,500,4,1,,,0,4880,6080,2.2666666666666666,272,120.0,,2.2677824267782425,,,,,2.2666666666666666,2.2677824267782425,n,KO,,,,,0-0.05-0
1431,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean8,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,2.2666666666666666,2.2677824267782425,n,KO,0,,,,0-0.05-0
1432,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean9,0.1,6080,500,4,1,,,0,4880,6080,1.4749999999999999,177,120.0,25.200000000000003,1.8574137277208949,,,,,1.4749999999999999,1.8574137277208949,n,KO,,,,,0-0.05-0
1433,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean9,0.1,12323,500,4,2,,,0.05,9381,10581,0,0,120.0,,,,,,,1.4749999999999999,1.8574137277208949,n,KO,0,,,,0-0.05-0
1434,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean1,0.1,6080,500,4,1,,,0,4880,6080,1.2249999999999999,147,120.0,,1.221757322175732,,,,,1.2249999999999999,1.221757322175732,n,KO,,,,,0-0.05-0
1435,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean1,0.1,12759,500,4,2,,,0.05,9301,10501,0.5499999999999999,66,120.0,27.1,1.2369570449654546,16.0,11.850000000000001,3.0,0.025,1.2249999999999999,1.221757322175732,n,KO,0.5499999999999999,1.2369570449654546,,,0-0.05-0
1436,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean10,0.1,6080,500,4,1,,,0,4880,6080,0.7749999999999999,93,120.0,48.2,1.2610713122761315,,,,,0.7749999999999999,1.2610713122761315,n,KO,,,,,0-0.05-0
1437,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean10,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.7749999999999999,1.2610713122761315,n,KO,0,,,,0-0.05-0
1438,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean11,0.1,6080,500,4,1,,,0,4880,6080,0,0,120.0,,,,,,,0,,n,KO,,,,,0-0.05-0
1439,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean11,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0,,n,KO,0,,,,0-0.05-0
1440,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean12,0.1,6080,500,4,1,,,0,4880,6080,0.024999999999999998,3,120.0,,,,,,,0.024999999999999998,,n,KO,,,,,0-0.05-0
1441,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean12,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.024999999999999998,,n,KO,0,,,,0-0.05-0
1442,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean13,0.1,6080,500,4,1,,,0,4880,6080,1.5666666666666667,188,120.0,17.2,1.8141926314077041,,,,,1.5666666666666667,1.8141926314077041,n,KO,,,,,0-0.05-0
1443,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean13,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.5666666666666667,1.8141926314077041,n,KO,0,,,,0-0.05-0
1444,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean14,0.1,6080,500,4,1,,,0,4880,6080,1.7249999999999999,207,120.0,,1.720969089390142,,,,,1.7249999999999999,1.720969089390142,n,KO,,,,,0-0.05-0
1445,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean14,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.7249999999999999,1.720969089390142,n,KO,0,,,,0-0.05-0
1446,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean15,0.1,6080,500,4,1,,,0,4880,6080,0.825,99,120.0,13.266666666666666,1.1346256990803902,19.0,15.100000000000001,4.0,0.03333333333333333,0.825,1.1346256990803902,n,KO,,,,,0-0.05-0
1447,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean15,0.1,12759,500,4,2,,,0.05,9301,10501,0.3,36,120.0,30.6,1.3499999999999996,14.5,10.0,2.0,0.016666666666666666,0.825,1.1346256990803902,n,KO,0.3,1.3499999999999996,,,0-0.05-0
1448,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean16,0.1,6080,500,4,1,,,0,4880,6080,1.3416666666666666,161,120.0,8.8,1.449945116094705,,,,,1.3416666666666666,1.449945116094705,n,KO,,,,,0-0.05-0
1449,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean16,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.3416666666666666,1.449945116094705,n,KO,0,,,,0-0.05-0
1450,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean17,0.1,6080,500,4,1,,,0,4880,6080,1.9916666666666665,239,120.0,,2.3448275862068964,,,,,1.9916666666666665,2.3448275862068964,n,KO,,,,,0-0.05-0
1451,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean17,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,1.9916666666666665,2.3448275862068964,n,KO,0,,,,0-0.05-0
1452,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean18,0.1,6080,500,4,1,,,0,4880,6080,0.6916666666666667,83,120.0,9.950000000000001,1.218837731611454,17.0,13.166666666666666,3.0,0.025,0.6916666666666667,1.218837731611454,n,KO,,,,,0-0.05-0
1453,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,6001,Mean18,0.1,12759,500,4,2,,,0.05,9301,10501,0,0,120.0,,,,,,,0.6916666666666667,1.218837731611454,n,KO,0,,,,0-0.05-0
1454,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean19,0.1,6080,500,4,1,,,0,4880,6080,1.883333333333333,226,120.0,,1.8781302170283805,,,,,1.883333333333333,1.8781302170283805,n,KO,,,,,0-0.05-0
