,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex,exp,freq_exist,count,rel_activity,rel_intraburst_freq
1052,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean1,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.5833333333333333,1.590909090909091,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1053,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean10,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.3583333333333332,1.4193596983574943,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1054,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean11,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.2083333333333333,25,120.0,,1.1111111111111112,12.0,9.9,1.0,0.0083333333333333,1.4416666666666669,1.575091575091575,n,KO,0.2083333333333333,1.1111111111111112,,,0-0.05-0,1.0,4,0.23179177837354772,0.8116842992731089
1055,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean13,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.3833333333333333,1.422378123908126,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1056,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean14,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.1999999999999999,24,120.0,,1.4399999999999995,19.0,12.5,1.0,0.0083333333333333,0.8166666666666667,1.1128899053427357,n,KO,0.1999999999999999,1.4399999999999995,,,0-0.05-0,1.0,4,0.22252010723860577,1.0519428518579488
1057,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean15,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.3749999999999999,1.144329260767617,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1058,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean16,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.4583333333333332,0.899669555075859,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1059,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean2,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.6833333333333331,1.6848281642917016,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1060,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean3,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.2416666666666666,0.9499999999999998,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1061,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean4,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0499999999999999,6,120.0,,,,,,,2.1333333333333333,2.1267723102585485,n,KO,0.0499999999999999,,,,0-0.05-0,,4,0.05563002680965136,
1062,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean6,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.7416666666666667,1.268360950127005,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1063,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean7,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.2416666666666666,29,120.0,10.7,1.3214285714285712,14.5,10.25,2.0,0.0166666666666666,1.4916666666666667,1.4920368818105614,n,KO,0.2416666666666666,1.3214285714285712,,,0-0.05-0,1.0,4,0.26887846291331535,0.9653245416355186
1064,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean8,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.3083333333333333,37,120.0,,1.3541666666666663,27.0,19.200000000000003,1.0,0.0083333333333333,1.1166666666666665,1.222712034421772,n,KO,0.3083333333333333,1.3541666666666663,,,0-0.05-0,1.0,4,0.34305183199285066,0.9892402397391011
1065,4686,2021-09-10,KO,220405_slice03_rec01_isra_results.csv,6001,Mean9,0.1,12797,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.4416666666666669,1.4429530201342282,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1066,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean1,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.4333333333333331,172,120.0,,1.4273789649415691,,,,,1.4333333333333331,1.4273789649415691,n,KO,,,,,0-0.05-0,1.0,14,1.1665304788364115,1.00931053713383
1067,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean10,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.925,231,120.0,,1.9279128248113997,,,,,1.925,1.9279128248113997,n,KO,,,,,0-0.05-0,1.0,14,1.5666775616930877,1.3632418415506415
1068,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean11,0.1,6000,500,4.0,1,,,0.0,4800,6000,0.2083333333333333,25,120.0,,,,,,,0.2083333333333333,,n,KO,,,,,0-0.05-0,,14,0.16955384866808304,
1069,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean13,0.1,6000,500,4.0,1,,,0.0,4800,6000,2.033333333333333,244,120.0,,2.0351758793969847,,,,,2.033333333333333,2.0351758793969847,n,KO,,,,,0-0.05-0,1.0,14,1.6548455630004908,1.4390883643714567
1070,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean14,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.0499999999999998,126,120.0,,1.0557432432432432,,,,,1.0499999999999998,1.0557432432432432,n,KO,,,,,0-0.05-0,1.0,14,0.8545513972871386,0.7465240879158322
1071,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean16,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.9,228,120.0,,1.8995815899581587,,,,,1.9,1.8995815899581587,n,KO,,,,,0-0.05-0,1.0,14,1.5463310998529176,1.3432086096131373
1072,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean17,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.625,195,120.0,,1.624790619765494,,,,,1.625,1.624790619765494,n,KO,,,,,0-0.05-0,1.0,14,1.322520019611048,1.1489018217615745
1073,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean18,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.1416666666666666,137,120.0,16.45,1.4816499149896518,16.0,11.6,3.0,0.025,1.1416666666666666,1.4816499149896518,n,KO,,,,,0-0.05-0,1.0,14,0.9291550907010953,1.0476859392443942
1074,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean19,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.1583333333333332,139,120.0,,1.6273584905660377,,,,,1.1583333333333332,1.6273584905660377,n,KO,,,,,0-0.05-0,1.0,14,0.9427193985945418,1.1507175827617326
1075,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean2,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.7999999999999998,216,120.0,,1.8112889637742209,,,,,1.7999999999999998,1.8112889637742209,n,KO,,,,,0-0.05-0,1.0,14,1.4649452524922377,1.280776221195311
1076,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean3,0.1,6000,500,4.0,1,,,0.0,4800,6000,0.1916666666666666,23,120.0,,,,,,,0.1916666666666666,,n,KO,,,,,0-0.05-0,,14,0.15598954077463636,
1077,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean4,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.6083333333333332,193,120.0,,1.6013344453711424,,,,,1.6083333333333332,1.6013344453711424,n,KO,,,,,0-0.05-0,1.0,14,1.3089557117176012,1.1323157822033714
1078,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean5,0.1,6000,500,4.0,1,,,0.0,4800,6000,2.15,258,120.0,,2.1470342522974097,,,,,2.15,2.1470342522974097,n,KO,,,,,0-0.05-0,1.0,14,1.7497957182546173,1.5181842717709788
1079,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean6,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.4,168,120.0,,1.399832355406538,,,,,1.4,1.399832355406538,n,KO,,,,,0-0.05-0,1.0,14,1.1394018630495182,0.9898321197345962
1080,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean7,0.1,6000,500,4.0,1,,,0.0,4800,6000,1.1916666666666669,143,120.0,35.6,1.5823459620657034,,,,,1.1916666666666669,1.5823459620657034,n,KO,,,,,0-0.05-0,1.0,14,0.9698480143814353,1.1188888810404038
1081,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,0,Mean8,0.1,6000,500,4.0,1,,,0.0,4800,6000,0.825,99,120.0,4.933333333333334,0.8657065172908736,10.0,10.6,4.0,0.0333333333333333,0.825,0.8657065172908736,n,KO,,,,,0-0.05-0,1.0,14,0.671433240725609,0.6121476716611676
1082,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean1,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.4333333333333331,1.4273789649415691,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1083,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean10,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.925,1.9279128248113997,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1084,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean11,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0499999999999999,6,120.0,,,,,,,0.2083333333333333,,n,KO,0.0499999999999999,,,,0-0.05-0,,5,0.05563002680965136,
1085,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean13,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,2.033333333333333,2.0351758793969847,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1086,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean14,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.1166666666666666,14,120.0,,,,,,,1.0499999999999998,1.0557432432432432,n,KO,0.1166666666666666,,,,0-0.05-0,,5,0.12980339588918668,
1087,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean16,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.9,1.8995815899581587,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1088,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean17,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.4416666666666666,53,120.0,1.9,1.55914993205496,29.0,17.900000000000002,2.0,0.0166666666666666,1.625,1.624790619765494,n,KO,0.4416666666666666,1.55914993205496,,,0-0.05-0,1.0,5,0.49139857015192123,1.138983768055571
1089,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean18,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.1416666666666666,1.4816499149896518,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1090,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean19,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.1583333333333332,1.6273584905660377,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1091,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean2,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,1.7999999999999998,1.8112889637742209,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1092,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean3,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.1916666666666666,,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1093,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean4,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.8166666666666667,98,120.0,30.1,1.7621951219512195,51.0,32.800000000000004,2.0,0.0166666666666666,1.6083333333333332,1.6013344453711424,n,KO,0.8166666666666667,1.7621951219512195,,,0-0.05-0,1.0,5,0.9086237712243073,1.2873115014691197
1094,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean5,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.2749999999999999,33,120.0,,1.5165876777251184,,,,,2.15,2.1470342522974097,n,KO,0.2749999999999999,1.5165876777251184,,,0-0.05-0,1.0,5,0.30596514745308295,1.1078913658324898
1095,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean6,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.3833333333333333,46,120.0,6.9,1.3493543758967002,20.5,14.65,2.0,0.0166666666666666,1.4,1.399832355406538,n,KO,0.3833333333333333,1.3493543758967002,,,0-0.05-0,1.0,5,0.4264968722073279,0.9857247849637346
1096,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean7,0.1,13122,500,4.0,2,,,0.05,9301,10501,1.125,135,120.0,7.4,1.7344497607655502,65.5,36.75,2.0,0.0166666666666666,1.1916666666666669,1.5823459620657034,n,KO,1.125,1.7344497607655502,,,0-0.05-0,1.0,5,1.251675603217158,1.2670430748222572
1097,4690,2021-09-06,KO,220406_slice02_rec01_isra_results.csv,6001,Mean8,0.1,13122,500,4.0,2,,,0.05,9301,10501,0.0,0,120.0,,,,,,,0.825,0.8657065172908736,n,KO,0.0,,,,0-0.05-0,,5,0.0,
1098,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean1,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.6833333333333332,82,120.0,,0.9987515605493134,,,,,0.6833333333333332,0.9987515605493134,n,KO,,,,,0-0.05-0,1.0,15,0.5561366236313124,0.7062248350300887
1099,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean12,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.1083333333333334,133,120.0,1.95,1.1121525214923211,72.0,61.1,3.0,0.025,1.1083333333333334,1.1121525214923211,n,KO,,,,,0-0.05-0,1.0,15,0.902026474914202,0.7864115181829857
1100,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean17,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.0333333333333332,124,120.0,17.633333333333336,1.7883152162325913,25.0,12.650000000000002,4.0,0.0333333333333333,1.0333333333333332,1.7883152162325913,n,KO,,,,,0-0.05-0,1.0,15,0.8409870893936919,1.2645313093388661
1101,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean18,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.8166666666666669,218,120.0,,1.8128654970760236,,,,,1.8166666666666669,1.8128654970760236,n,KO,,,,,0-0.05-0,1.0,15,1.4785095603856846,1.2818909999000099
1102,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean19,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.6083333333333332,193,120.0,22.5,2.0258927965238644,,,,,1.6083333333333332,2.0258927965238644,n,KO,,,,,0-0.05-0,1.0,15,1.3089557117176012,1.4325242257712283
1103,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean2,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.375,165,120.0,,1.3689482470784642,,,,,1.375,1.3689482470784642,n,KO,,,,,0-0.05-0,1.0,15,1.1190554012093483,0.9679937315201645
1104,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean20,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.9083333333333328,229,120.0,3.0500000000000003,2.112710911968052,38.0,18.03333333333333,5.0,0.0416666666666666,1.9083333333333328,2.112710911968052,n,KO,,,,,0-0.05-0,1.0,15,1.5531132537996406,1.4939139764149945
1105,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean21,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.6,312,120.0,,2.5959933222036726,,,,,2.6,2.5959933222036726,n,KO,,,,,0-0.05-0,1.0,15,2.116032031377677,1.8356466494071413
1106,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean22,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.5916666666666663,311,120.0,,2.5876460767946576,,,,,2.5916666666666663,2.5876460767946576,n,KO,,,,,0-0.05-0,1.0,15,2.1092498774309534,1.829744248605189
1107,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean23,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.475,297,120.0,,2.4707846410684478,,,,,2.475,2.4707846410684478,n,KO,,,,,0-0.05-0,1.0,15,2.014299722176827,1.7471106373778582
1108,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean3,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.7166666666666666,206,120.0,,1.7154811715481173,,,,,1.7166666666666666,1.7154811715481173,n,KO,,,,,0-0.05-0,1.0,15,1.3971237130250045,1.2130298016330097
1109,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean5,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.075,249,120.0,2.2,1.9974150086166376,,,,,2.075,1.9974150086166376,n,KO,,,,,0-0.05-0,1.0,15,1.6887563327341075,1.4123873650530916
1110,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean6,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.225,267,120.0,,2.2203672787979967,,,,,2.225,2.2203672787979967,n,KO,,,,,0-0.05-0,1.0,15,1.8108351037751274,1.5700386133192912
1111,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean8,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.2666666666666666,272,120.0,,2.2677824267782425,,,,,2.2666666666666666,2.2677824267782425,n,KO,,,,,0-0.05-0,1.0,15,1.8447458735087439,1.603566225573393
1112,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,0,Mean9,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.475,177,120.0,25.200000000000003,1.8574137277208949,,,,,1.475,1.8574137277208949,n,KO,,,,,0-0.05-0,1.0,15,1.2004412485700282,1.313391393071614
1113,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean1,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,0.6833333333333332,0.9987515605493134,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1114,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean12,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,1.1083333333333334,1.1121525214923211,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1115,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean17,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.2416666666666666,29,120.0,,1.222222222222222,12.0,9.0,1.0,0.0083333333333333,1.0333333333333332,1.7883152162325913,n,KO,0.2416666666666666,1.222222222222222,,,0-0.05-0,1.0,4,0.26887846291331535,0.8928527292004197
1116,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean18,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,1.8166666666666669,1.8128654970760236,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1117,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean19,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.1833333333333333,22,120.0,,1.8309859154929573,,,,,1.6083333333333332,2.0258927965238644,n,KO,0.1833333333333333,1.8309859154929573,,,0-0.05-0,1.0,4,0.203976764968722,1.3375642678162496
1118,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean2,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.4416666666666666,53,120.0,,1.3896457765667574,,,,,1.375,1.3689482470784642,n,KO,0.4416666666666666,1.3896457765667574,,,0-0.05-0,1.0,4,0.49139857015192123,1.0151582925513813
1119,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean20,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,1.9083333333333328,2.112710911968052,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1120,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean21,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.1583333333333333,19,120.0,,,,,,,2.6,2.5959933222036726,n,KO,0.1583333333333333,,,,0-0.05-0,,4,0.17616175156389627,
1121,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean22,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0333333333333333,4,120.0,,,,,,,2.5916666666666663,2.5876460767946576,n,KO,0.0333333333333333,,,,0-0.05-0,,4,0.03708668453976761,
1122,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean23,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0499999999999999,6,120.0,,,,,,,2.475,2.4707846410684478,n,KO,0.0499999999999999,,,,0-0.05-0,,4,0.05563002680965136,
1123,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean3,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.175,21,120.0,,1.5573770491803276,,,,,1.7166666666666666,1.7154811715481173,n,KO,0.175,1.5573770491803276,,,0-0.05-0,1.0,4,0.19470509383378012,1.1376886489811606
1124,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean5,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,2.075,1.9974150086166376,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1125,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean6,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,2.225,2.2203672787979967,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1126,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean8,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,2.2666666666666666,2.2677824267782425,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1127,4774,2021-10-04,KO,220407_slice03_rec01_isra_results.csv,6081,Mean9,0.1,12323,500,4.0,2,,,0.05,9381,10581,0.0,0,120.0,,,,,,,1.475,1.8574137277208949,n,KO,0.0,,,,0-0.05-0,,4,0.0,
1128,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean1,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.225,147,120.0,,1.221757322175732,,,,,1.225,1.221757322175732,n,KO,,,,,0-0.05-0,1.0,17,0.9969766301683286,0.8639139075044847
1129,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean10,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.7749999999999999,93,120.0,48.2,1.2610713122761317,,,,,0.7749999999999999,1.2610713122761317,n,KO,,,,,0-0.05-0,1.0,17,0.630740317045269,0.8917131293227303
1130,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean13,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.5666666666666669,188,120.0,17.2,1.814192631407704,,,,,1.5666666666666669,1.814192631407704,n,KO,,,,,0-0.05-0,1.0,17,1.2750449419839849,1.282829426693494
1131,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean14,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.725,207,120.0,,1.720969089390142,,,,,1.725,1.720969089390142,n,KO,,,,,0-0.05-0,1.0,17,1.403905866971728,1.216910350135493
1132,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean15,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.825,99,120.0,13.266666666666666,1.1346256990803902,19.0,15.1,4.0,0.0333333333333333,0.825,1.1346256990803902,n,KO,,,,,0-0.05-0,1.0,17,0.671433240725609,0.80230247321289
1133,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean16,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.3416666666666666,161,120.0,8.8,1.449945116094705,,,,,1.3416666666666666,1.449945116094705,n,KO,,,,,0-0.05-0,1.0,17,1.091926785422455,1.0252672344796867
1134,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean17,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.9916666666666665,239,120.0,,2.3448275862068964,,,,,1.9916666666666665,2.3448275862068964,n,KO,,,,,0-0.05-0,1.0,17,1.620934793266874,1.65804544458702
1135,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean18,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.6916666666666667,83,120.0,9.95,1.218837731611454,17.0,13.166666666666666,3.0,0.025,0.6916666666666667,1.218837731611454,n,KO,,,,,0-0.05-0,1.0,17,0.5629187775780358,0.8618494427806663
1136,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean19,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.883333333333333,226,120.0,,1.8781302170283805,,,,,1.883333333333333,1.8781302170283805,n,KO,,,,,0-0.05-0,1.0,17,1.5327667919594707,1.32804018043925
1137,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean2,0.1,6080,500,4.0,1,,,0.0,4880,6080,2.058333333333333,247,120.0,,2.0585774058577404,,,,,2.058333333333333,2.0585774058577404,n,KO,,,,,0-0.05-0,1.0,17,1.6751920248406607,1.4556357619596114
1138,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean3,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.5083333333333333,181,120.0,,1.5062761506276148,,,,,1.5083333333333333,1.5062761506276148,n,KO,,,,,0-0.05-0,1.0,17,1.2275698643569215,1.0650993380192277
1139,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean4,0.1,6080,500,4.0,1,,,0.0,4880,6080,1.1,132,120.0,22.4,1.3269794721407624,,,,,1.1,1.3269794721407624,n,KO,,,,,0-0.05-0,1.0,17,0.8952443209674787,0.9383172911244252
1140,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean5,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.2249999999999999,27,120.0,,1.081081081081081,17.0,14.8,1.0,0.0083333333333333,0.2249999999999999,1.081081081081081,n,KO,,,,,0-0.05-0,1.0,17,0.18311815656152963,0.7644406660258121
1141,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean6,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.3833333333333333,46,120.0,,1.2535612535612537,,,,,0.3833333333333333,1.2535612535612537,n,KO,,,,,0-0.05-0,1.0,17,0.31197908154927284,0.886402709608278
1142,4774,2021-10-04,KO,220407_slice04_rec01_isra_results.csv,0,Mean7,0.1,6080,500,4.0,1,,,0.0,4880,6080,0.4583333333333332,55,120.0,64.5,0.8804646279745882,,,,,0.4583333333333332,0.8804646279745882,n,KO,,,,,0-0.05-0,1.0,17,0.37301846706978264,0.6225832441244835
