,animal,birthdate,genotype,recording,start,cell,dt,end,n_cells,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,control,genotype_2,activity_pos2,freq_pos2,perf_change,sex
1725,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean32,0.1,12300,34,500,4,2,,15,,9301,10501,0.17500000000000002,21,120.0,,,,,,,0.9166666666666665,0.9380378657487091,n,wt,0.17500000000000002,,,
1726,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean33,0.1,6000,34,500,4,1,,0,,4800,6000,0.6083333333333333,73,120.0,6.2,0.6587849265949529,11.0,19.5,2.0,0.016666666666666666,0.6083333333333333,0.6587849265949529,n,wt,,,,
1727,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean33,0.1,12300,34,500,4,2,,15,,9301,10501,0.29166666666666663,35,120.0,,1.0655737704918031,14.0,12.200000000000001,1.0,0.008333333333333333,0.6083333333333333,0.6587849265949529,n,wt,0.29166666666666663,1.0655737704918031,,
1728,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean34,0.1,6000,34,500,4,1,,0,,4800,6000,0.8416666666666667,101,120.0,,0.9066183136899365,,,,,0.8416666666666667,0.9066183136899365,n,wt,,,,
1729,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean34,0.1,12300,34,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.8416666666666667,0.9066183136899365,n,wt,0,,,
1730,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean35,0.1,6000,34,500,4,1,,0,,4800,6000,0.5666666666666667,68,120.0,15.700000000000001,1.1169379539686706,19.333333333333332,17.03333333333333,3.0,0.025,0.5666666666666667,1.1169379539686706,n,wt,,,,
1731,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean35,0.1,12300,34,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.5666666666666667,1.1169379539686706,n,wt,0,,,
1732,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean36,0.1,6000,34,500,4,1,,0,,4800,6000,0.5833333333333333,70,120.0,13.3,0.8728873942472524,14.0,15.05,4.0,0.03333333333333333,0.5833333333333333,0.8728873942472524,n,wt,,,,
1733,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean36,0.1,12300,34,500,4,2,,15,,9301,10501,0.6583333333333332,79,120.0,7.6000000000000005,0.9523646165155599,15.2,14.84,5.0,0.041666666666666664,0.5833333333333333,0.8728873942472524,n,wt,0.6583333333333332,0.9523646165155599,,
1734,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean4,0.1,6000,34,500,4,1,,0,,4800,6000,0.8083333333333332,97,120.0,4.2,0.8479830700402828,,,,,0.8083333333333332,0.8479830700402828,n,wt,,,,
1735,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean4,0.1,12300,34,500,4,2,,15,,9301,10501,0.23333333333333334,28,120.0,,0.8032128514056224,21.0,24.900000000000002,1.0,0.008333333333333333,0.8083333333333332,0.8479830700402828,n,wt,0.23333333333333334,0.8032128514056224,,
1736,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean5,0.1,6000,34,500,4,1,,0,,4800,6000,1.0,120,120.0,11.5,1.2977346278317152,14.0,10.3,2.0,0.016666666666666666,1.0,1.2977346278317152,n,wt,,,,
1737,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean5,0.1,12300,34,500,4,2,,15,,9301,10501,1.3416666666666666,161,120.0,22.0,1.4149780941949617,151.0,83.0,2.0,0.016666666666666666,1.0,1.2977346278317152,n,wt,1.3416666666666666,1.4149780941949617,,
1738,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean6,0.1,6000,34,500,4,1,,0,,4800,6000,0.675,81,120.0,6.4,0.7299749840584686,10.0,14.5,2.0,0.016666666666666666,0.675,0.7299749840584686,n,wt,,,,
1739,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean6,0.1,12300,34,500,4,2,,15,,9301,10501,0.7583333333333333,91,120.0,22.400000000000002,0.8452303698896819,,,,,0.675,0.7299749840584686,n,wt,0.7583333333333333,0.8452303698896819,,
1740,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean7,0.1,6000,34,500,4,1,,0,,4800,6000,0.25,30,120.0,,,,,,,0.25,,n,wt,,,,
1741,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean7,0.1,12300,34,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.25,,n,wt,0,,,
1742,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean8,0.1,6000,34,500,4,1,,0,,4800,6000,0.4083333333333333,49,120.0,,0.6310679611650485,,,,,0.4083333333333333,0.6310679611650485,n,wt,,,,
1743,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean8,0.1,12300,34,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.4083333333333333,0.6310679611650485,n,wt,0,,,
1744,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,0,Mean9,0.1,6000,34,500,4,1,,0,,4800,6000,1.2333333333333334,148,120.0,,1.2280701754385965,,,,,1.2333333333333334,1.2280701754385965,n,wt,,,,
1745,4368,2021-06-13,wt,210917_slice01_rec01_TTAP2_Results.csv,6001,Mean9,0.1,12300,34,500,4,2,,15,,9301,10501,0.7916666666666666,95,120.0,,1.3864306784660767,,,,,1.2333333333333334,1.2280701754385965,n,wt,0.7916666666666666,1.3864306784660767,,
1746,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean1,0.1,4800,16,500,4,1,,0,,3600,4800,0.7249999999999999,87,120.0,,1.5779816513761467,,,,,0.7249999999999999,1.5779816513761467,n,wt,,,,
1747,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean1,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0.7249999999999999,1.5779816513761467,n,wt,0,,,
1748,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean10,0.1,4800,16,500,4,1,,0,,3600,4800,1.7833333333333334,214,120.0,,1.7839195979899496,,,,,1.7833333333333334,1.7839195979899496,n,wt,,,,
1749,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean10,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,1.7833333333333334,1.7839195979899496,n,wt,0,,,
1750,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean11,0.1,4800,16,500,4,1,,0,,3600,4800,0.5666666666666667,68,120.0,,1.475770925110132,68.0,45.400000000000006,1.0,0.008333333333333333,0.5666666666666667,1.475770925110132,n,wt,,,,
1751,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean11,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0.5666666666666667,1.475770925110132,n,wt,0,,,
1752,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean12,0.1,4800,16,500,4,1,,0,,3600,4800,1.2166666666666666,146,120.0,5.6000000000000005,1.585290582464347,49.0,33.1,2.0,0.016666666666666666,1.2166666666666666,1.585290582464347,n,wt,,,,
1753,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean12,0.1,9400,16,500,4,2,,15,,8101,9301,0.37499999999999994,45,120.0,,1.3125,22.0,16.0,1.0,0.008333333333333333,1.2166666666666666,1.585290582464347,n,wt,0.37499999999999994,1.3125,,
1754,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean14,0.1,4800,16,500,4,1,,0,,3600,4800,0,0,120.0,,,,,,,0,,n,wt,,,,
1755,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean14,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0,,n,wt,0,,,
1756,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean15,0.1,4800,16,500,4,1,,0,,3600,4800,1.3666666666666665,164,120.0,4.5,1.5805907172995781,75.0,47.400000000000006,2.0,0.016666666666666666,1.3666666666666665,1.5805907172995781,n,wt,,,,
1757,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean15,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,1.3666666666666665,1.5805907172995781,n,wt,0,,,
1758,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean16,0.1,4800,16,500,4,1,,0,,3600,4800,0,0,120.0,,,,,,,0,,n,wt,,,,
1759,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean16,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0,,n,wt,0,,,
1760,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean17,0.1,4800,16,500,4,1,,0,,3600,4800,1.1583333333333332,139,120.0,5.6000000000000005,1.497985901309164,45.0,33.1,2.0,0.016666666666666666,1.1583333333333332,1.497985901309164,n,wt,,,,
1761,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean17,0.1,9400,16,500,4,2,,15,,8101,9301,0.37499999999999994,45,120.0,,1.3125,22.0,16.0,1.0,0.008333333333333333,1.1583333333333332,1.497985901309164,n,wt,0.37499999999999994,1.3125,,
1762,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean2,0.1,4800,16,500,4,1,,0,,3600,4800,1.3833333333333333,166,120.0,,1.5610217596972564,,,,,1.3833333333333333,1.5610217596972564,n,wt,,,,
1763,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean2,0.1,9400,16,500,4,2,,15,,8101,9301,0.125,15,120.0,,1.25,,,,,1.3833333333333333,1.5610217596972564,n,wt,0.125,1.25,,
1764,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean3,0.1,4800,16,500,4,1,,0,,3600,4800,1.8499999999999999,222,120.0,,1.8555835432409737,,,,,1.8499999999999999,1.8555835432409737,n,wt,,,,
1765,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean3,0.1,9400,16,500,4,2,,15,,8101,9301,0.5083333333333333,61,120.0,,1.3043478260869565,61.0,46.0,1.0,0.008333333333333333,1.8499999999999999,1.8555835432409737,n,wt,0.5083333333333333,1.3043478260869565,,
1766,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean4,0.1,4800,16,500,4,1,,0,,3600,4800,0.8833333333333333,106,120.0,,1.3548387096774193,,,,,0.8833333333333333,1.3548387096774193,n,wt,,,,
1767,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean4,0.1,9400,16,500,4,2,,15,,8101,9301,0.16666666666666666,20,120.0,,0.9947643979057591,,,,,0.8833333333333333,1.3548387096774193,n,wt,0.16666666666666666,0.9947643979057591,,
1768,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean5,0.1,4800,16,500,4,1,,0,,3600,4800,0.6416666666666666,77,120.0,,1.1326378539493291,77.0,67.10000000000001,1.0,0.008333333333333333,0.6416666666666666,1.1326378539493291,n,wt,,,,
1769,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean5,0.1,9400,16,500,4,2,,15,,8101,9301,0.075,9,120.0,,,,,,,0.6416666666666666,1.1326378539493291,n,wt,0.075,,,
1770,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean6,0.1,4800,16,500,4,1,,0,,3600,4800,0,0,120.0,,,,,,,0,,n,wt,,,,
1771,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean6,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0,,n,wt,0,,,
1772,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean7,0.1,4800,16,500,4,1,,0,,3600,4800,0.675,81,120.0,81.5,2.1023879252083804,,,,,0.675,2.1023879252083804,n,wt,,,,
1773,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean7,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0.675,2.1023879252083804,n,wt,0,,,
1774,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean8,0.1,4800,16,500,4,1,,0,,3600,4800,0,0,120.0,,,,,,,0,,n,wt,,,,
1775,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean8,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,0,,n,wt,0,,,
1776,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,0,Mean9,0.1,4800,16,500,4,1,,0,,3600,4800,1.2916666666666667,155,120.0,,1.2919463087248322,,,,,1.2916666666666667,1.2919463087248322,n,wt,,,,
1777,4722,2021-09-23,wt,211206_slice02_rec01_TTAP2_Results.csv,4801,Mean9,0.1,9400,16,500,4,2,,15,,8101,9301,0,0,120.0,,,,,,,1.2916666666666667,1.2919463087248322,n,wt,0,,,
1778,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean1,0.1,6000,48,500,4,1,,0,,4800,6000,0.3,36,120.0,,0.5400981996726677,34.0,61.1,1.0,0.008333333333333333,0.3,0.5400981996726677,n,wt,,,,
1779,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean1,0.1,12000,48,500,4,2,,15,,9301,10501,0.024999999999999998,3,120.0,,,,,,,0.3,0.5400981996726677,n,wt,0.024999999999999998,,,
1780,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean10,0.1,6000,48,500,4,1,,0,,4800,6000,0.475,57,120.0,,0.6947890818858561,,,,,0.475,0.6947890818858561,n,wt,,,,
1781,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean10,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.475,0.6947890818858561,n,wt,0,,,
1782,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean11,0.1,6000,48,500,4,1,,0,,4800,6000,0,0,120.0,,,,,,,0,,n,wt,,,,
1783,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean11,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0,,n,wt,0,,,
1784,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean12,0.1,6000,48,500,4,1,,0,,4800,6000,0.6416666666666666,77,120.0,,0.7983193277310924,,,,,0.6416666666666666,0.7983193277310924,n,wt,,,,
1785,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean12,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.6416666666666666,0.7983193277310924,n,wt,0,,,
1786,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean13,0.1,6000,48,500,4,1,,0,,4800,6000,0.325,39,120.0,5.0,0.5850829730499392,23.0,36.1,2.0,0.016666666666666666,0.325,0.5850829730499392,n,wt,,,,
1787,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean13,0.1,12000,48,500,4,2,,15,,9301,10501,0.11666666666666667,14,120.0,,0.8074534161490683,14.0,16.1,1.0,0.008333333333333333,0.325,0.5850829730499392,n,wt,0.11666666666666667,0.8074534161490683,,
1788,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean14,0.1,6000,48,500,4,1,,0,,4800,6000,0.016666666666666666,2,120.0,,,,,,,0.016666666666666666,,n,wt,,,,
1789,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean14,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.016666666666666666,,n,wt,0,,,
1790,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean15,0.1,6000,48,500,4,1,,0,,4800,6000,0.7999999999999999,96,120.0,,0.8037225042301184,,,,,0.7999999999999999,0.8037225042301184,n,wt,,,,
1791,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean15,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.7999999999999999,0.8037225042301184,n,wt,0,,,
1792,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean16,0.1,6000,48,500,4,1,,0,,4800,6000,0.11666666666666667,14,120.0,,0.7801418439716311,,,,,0.11666666666666667,0.7801418439716311,n,wt,,,,
1793,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean16,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.11666666666666667,0.7801418439716311,n,wt,0,,,
1794,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean17,0.1,6000,48,500,4,1,,0,,4800,6000,0.7583333333333333,91,120.0,,0.7620660457239627,,,,,0.7583333333333333,0.7620660457239627,n,wt,,,,
1795,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean17,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.7583333333333333,0.7620660457239627,n,wt,0,,,
1796,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean18,0.1,6000,48,500,4,1,,0,,4800,6000,0.2833333333333333,34,120.0,,0.45317220543806647,,,,,0.2833333333333333,0.45317220543806647,n,wt,,,,
1797,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean18,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.2833333333333333,0.45317220543806647,n,wt,0,,,
1798,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean19,0.1,6000,48,500,4,1,,0,,4800,6000,0.475,57,120.0,,0.6180469715698392,,,,,0.475,0.6180469715698392,n,wt,,,,
1799,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean19,0.1,12000,48,500,4,2,,15,,9301,10501,0.13333333333333333,16,120.0,,0.9933774834437087,16.0,15.100000000000001,1.0,0.008333333333333333,0.475,0.6180469715698392,n,wt,0.13333333333333333,0.9933774834437087,,
1800,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean2,0.1,6000,48,500,4,1,,0,,4800,6000,0.25,30,120.0,,,,,,,0.25,,n,wt,,,,
1801,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean2,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.25,,n,wt,0,,,
1802,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean20,0.1,6000,48,500,4,1,,0,,4800,6000,0.008333333333333333,1,120.0,,,,,,,0.008333333333333333,,n,wt,,,,
1803,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean20,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.008333333333333333,,n,wt,0,,,
1804,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean21,0.1,6000,48,500,4,1,,0,,4800,6000,0.125,15,120.0,,,,,,,0.125,,n,wt,,,,
1805,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean21,0.1,12000,48,500,4,2,,15,,9301,10501,0.37499999999999994,45,120.0,48.400000000000006,1.0411140583554377,27.0,23.200000000000003,2.0,0.016666666666666666,0.125,,n,wt,0.37499999999999994,1.0411140583554377,,
1806,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean22,0.1,6000,48,500,4,1,,0,,4800,6000,0.37499999999999994,45,120.0,,0.6223479490806224,,,,,0.37499999999999994,0.6223479490806224,n,wt,,,,
1807,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean22,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.37499999999999994,0.6223479490806224,n,wt,0,,,
1808,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean23,0.1,6000,48,500,4,1,,0,,4800,6000,0.85,102,120.0,,0.8530405405405406,,,,,0.85,0.8530405405405406,n,wt,,,,
1809,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean23,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.85,0.8530405405405406,n,wt,0,,,
1810,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean24,0.1,6000,48,500,4,1,,0,,4800,6000,0.49166666666666664,59,120.0,,0.5779153766769867,,,,,0.49166666666666664,0.5779153766769867,n,wt,,,,
1811,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean24,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.49166666666666664,0.5779153766769867,n,wt,0,,,
1812,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean25,0.1,6000,48,500,4,1,,0,,4800,6000,0.5833333333333333,70,120.0,,0.8879184861717613,,,,,0.5833333333333333,0.8879184861717613,n,wt,,,,
1813,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean25,0.1,12000,48,500,4,2,,15,,9301,10501,0.041666666666666664,5,120.0,,,,,,,0.5833333333333333,0.8879184861717613,n,wt,0.041666666666666664,,,
1814,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean26,0.1,6000,48,500,4,1,,0,,4800,6000,0.6416666666666666,77,120.0,,0.6391925988225399,,,,,0.6416666666666666,0.6391925988225399,n,wt,,,,
1815,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean26,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.6416666666666666,0.6391925988225399,n,wt,0,,,
1816,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean27,0.1,6000,48,500,4,1,,0,,4800,6000,0.3,36,120.0,,0.6045340050377833,25.0,39.7,1.0,0.008333333333333333,0.3,0.6045340050377833,n,wt,,,,
1817,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean27,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.3,0.6045340050377833,n,wt,0,,,
1818,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean28,0.1,6000,48,500,4,1,,0,,4800,6000,0,0,120.0,,,,,,,0,,n,wt,,,,
1819,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean28,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0,,n,wt,0,,,
1820,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean29,0.1,6000,48,500,4,1,,0,,4800,6000,0.5249999999999999,63,120.0,12.600000000000001,0.6884567247520939,27.5,39.05,2.0,0.016666666666666666,0.5249999999999999,0.6884567247520939,n,wt,,,,
1821,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean29,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.5249999999999999,0.6884567247520939,n,wt,0,,,
1822,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean3,0.1,6000,48,500,4,1,,0,,4800,6000,0.5,60,120.0,,0.7082833133253301,,,,,0.5,0.7082833133253301,n,wt,,,,
1823,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean3,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.5,0.7082833133253301,n,wt,0,,,
1824,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean30,0.1,6000,48,500,4,1,,0,,4800,6000,0.44999999999999996,54,120.0,,0.7162162162162161,,,,,0.44999999999999996,0.7162162162162161,n,wt,,,,
1825,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean30,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.44999999999999996,0.7162162162162161,n,wt,0,,,
1826,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean31,0.1,6000,48,500,4,1,,0,,4800,6000,0.4666666666666667,56,120.0,5.6000000000000005,0.7073282637964362,20.0,27.3,2.0,0.016666666666666666,0.4666666666666667,0.7073282637964362,n,wt,,,,
1827,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean31,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.4666666666666667,0.7073282637964362,n,wt,0,,,
1828,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean32,0.1,6000,48,500,4,1,,0,,4800,6000,0.13333333333333333,16,120.0,,0.42483660130718953,14.0,30.6,1.0,0.008333333333333333,0.13333333333333333,0.42483660130718953,n,wt,,,,
1829,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean32,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.13333333333333333,0.42483660130718953,n,wt,0,,,
1830,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean33,0.1,6000,48,500,4,1,,0,,4800,6000,0.17500000000000002,21,120.0,,0.7142857142857142,,,,,0.17500000000000002,0.7142857142857142,n,wt,,,,
1831,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean33,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.17500000000000002,0.7142857142857142,n,wt,0,,,
1832,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean34,0.1,6000,48,500,4,1,,0,,4800,6000,0.4666666666666667,56,120.0,5.6000000000000005,0.7073282637964362,20.0,27.3,2.0,0.016666666666666666,0.4666666666666667,0.7073282637964362,n,wt,,,,
1833,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean34,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.4666666666666667,0.7073282637964362,n,wt,0,,,
1834,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,0,Mean35,0.1,6000,48,500,4,1,,0,,4800,6000,0.6583333333333332,79,120.0,,0.6672369546621043,,,,,0.6583333333333332,0.6672369546621043,n,wt,,,,
1835,4718,2021-09-23,wt,211213_slice04_rec01_TTAP2_Results.csv,6001,Mean35,0.1,12000,48,500,4,2,,15,,9301,10501,0,0,120.0,,,,,,,0.6583333333333332,0.6672369546621043,n,wt,0,,,
